date,ticker,name,market,open,high,low,close,volume
20251208,0050,元大台灣50,TWSE,63.0,63.7,62.95,63.7,78686347
20251208,0051,元大中型100,TWSE,90.2,91.0,90.2,90.9,78559
20251208,0052,富邦科技,TWSE,36.4,36.82,36.34,36.82,43478825
20251208,0053,元大電子,TWSE,135.6,137.2,135.4,137.2,14460
20251208,0055,元大MSCI金融,TWSE,30.12,30.4,30.12,30.27,183135
20251208,0056,元大高股息,TWSE,36.59,36.65,36.57,36.62,31126570
20251208,0057,富邦摩台,TWSE,184.85,186.6,184.85,186.6,5143
20251208,0061,元大寶滬深,TWSE,22.45,22.71,22.45,22.69,629801
20251208,1101,台泥,TWSE,22.7,22.9,22.5,22.55,15342295
20251208,1102,亞泥,TWSE,38.5,38.65,38.35,38.35,2276942
20251208,1103,嘉泥,TWSE,13.85,14.0,13.85,13.95,166349
20251208,1104,環泥,TWSE,31.6,32.15,31.4,31.9,1037682
20251208,1108,幸福,TWSE,15.0,15.0,14.9,14.95,102100
20251208,1109,信大,TWSE,15.65,15.65,15.6,15.6,35712
20251208,1110,東泥,TWSE,16.6,16.7,16.45,16.7,103016
20251208,1201,味全,TWSE,14.9,14.95,14.85,14.9,113121
20251208,1203,味王,TWSE,39.9,40.0,39.4,40.0,26002
20251208,1210,大成,TWSE,52.8,52.8,51.8,51.8,1183904
20251208,1213,大飲,TWSE,10.15,10.15,10.1,10.1,2100
20251208,1215,卜蜂,TWSE,143.5,143.5,141.0,142.5,440820
20251208,1216,統一,TWSE,76.5,76.7,75.3,75.3,6599006
20251208,1217,愛之味,TWSE,10.5,10.5,10.45,10.5,211442
20251208,1218,泰山,TWSE,18.15,18.15,18.05,18.1,167469
20251208,1219,福壽,TWSE,13.9,13.9,13.8,13.85,119902
20251208,1220,台榮,TWSE,12.5,12.55,12.45,12.55,110923
20251208,1225,福懋油,TWSE,30.6,30.7,30.4,30.45,82525
20251208,1227,佳格,TWSE,30.9,30.9,30.75,30.8,271220
20251208,1229,聯華,TWSE,47.2,47.5,47.15,47.15,709466
20251208,1231,聯華食,TWSE,99.5,99.5,98.5,98.6,259865
20251208,1232,大統益,TWSE,145.5,146.0,145.0,145.5,54305
20251208,1233,天仁,TWSE,32.1,32.4,32.1,32.25,14166
20251208,1234,黑松,TWSE,38.0,38.25,37.85,38.1,38771
20251208,1235,興泰,TWSE,49.35,49.45,49.35,49.45,4764
20251208,1236,宏亞,TWSE,24.9,25.05,24.8,25.0,34082
20251208,1256,鮮活果汁-KY,TWSE,138.5,138.5,137.5,137.5,14238
20251208,1301,台塑,TWSE,42.15,42.3,41.5,41.9,11731744
20251208,1303,南亞,TWSE,63.8,64.8,62.3,63.4,106385560
20251208,1304,台聚,TWSE,11.45,11.5,11.2,11.45,5228887
20251208,1305,華夏,TWSE,11.35,11.35,11.05,11.25,1211012
20251208,1307,三芳,TWSE,32.9,32.9,31.9,32.05,1777407
20251208,1308,亞聚,TWSE,13.65,13.65,13.25,13.65,1731029
20251208,1309,台達化,TWSE,11.7,11.9,11.6,11.75,1768659
20251208,1310,台苯,TWSE,9.13,9.13,8.85,8.94,1424957
20251208,1312,國喬,TWSE,11.4,11.5,11.2,11.5,2608847
20251208,1313,聯成,TWSE,11.0,11.1,10.7,11.05,3380770
20251208,1314,中石化,TWSE,8.0,8.0,7.84,7.88,19050174
20251208,1315,達新,TWSE,64.9,65.4,64.2,65.4,52392
