date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source
20241219,006201,元大富櫃50,TPEx,22.1,22.78,22.1,22.78,137000,3095540,TPEX_OTC_QUOTES_NO1430_JSON
20241219,00858,永豐美國500大,TPEx,33.8,33.8,33.42,33.48,754000,25231360,TPEX_OTC_QUOTES_NO1430_JSON
20241219,00877,復華中國5G,TPEx,12.8,13.18,12.67,13.16,3627000,47153650,TPEX_OTC_QUOTES_NO1430_JSON
20241219,00886,永豐美國科技,TPEx,35.64,35.64,35.22,35.32,63000,2223070,TPEX_OTC_QUOTES_NO1430_JSON
20241219,00887,永豐中國科技50大,TPEx,8.56,8.72,8.51,8.7,8872000,76340920,TPEX_OTC_QUOTES_NO1430_JSON
20241219,00888,永豐台灣ESG,TPEx,16.45,16.51,16.42,16.51,1245000,20484820,TPEX_OTC_QUOTES_NO1430_JSON
20241219,00928,中信上櫃ESG 30,TPEx,16.2,16.52,16.2,16.52,1375000,22571470,TPEX_OTC_QUOTES_NO1430_JSON
20241219,00955,中信日本商社,TPEx,9.36,9.37,9.31,9.33,2079000,19406860,TPEX_OTC_QUOTES_NO1430_JSON
20241219,020023,元大櫃買半導體N,TPEx,6.01,6.09,6.0,6.06,65000,394670,TPEX_OTC_QUOTES_NO1430_JSON
20241219,020025,統一亞洲半導體N,TPEx,9.76,9.76,9.76,9.76,1000,9760,TPEX_OTC_QUOTES_NO1430_JSON
20241219,020027,元大上櫃ESG成長N,TPEx,5.74,5.79,5.74,5.78,50000,289090,TPEX_OTC_QUOTES_NO1430_JSON
20241219,020033,統一恒生科期N,TPEx,3.7,3.7,3.7,3.7,110000,407000,TPEX_OTC_QUOTES_NO1430_JSON
20241219,020035,元大上櫃ESG高息N,TPEx,6.9,6.99,6.9,6.99,38000,264810,TPEX_OTC_QUOTES_NO1430_JSON
20241219,020040,元大上櫃ESG龍頭N,TPEx,5.18,5.2,5.18,5.2,7000,36360,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1240,茂生農經,TPEx,51.5,51.8,51.5,51.7,19000,979400,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1259,安心,TPEx,64.5,64.5,64.5,64.5,3000,193500,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1264,德麥,TPEx,312.0,312.5,308.5,312.0,10000,3110500,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1268,漢來美食,TPEx,149.0,150.0,148.5,149.0,29000,4328500,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1294,漢田生技,TPEx,87.3,90.0,87.3,89.5,22000,1951100,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1336,台翰,TPEx,24.7,25.1,24.3,24.9,315000,7802800,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1565,精華,TPEx,198.5,201.0,198.5,199.5,183000,36528000,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1569,濱川,TPEx,56.0,56.7,54.3,55.9,2716000,151498800,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1570,力肯,TPEx,28.35,28.35,27.85,28.05,230000,6466750,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1580,新麥,TPEx,146.0,146.0,143.5,144.5,64000,9234500,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1584,精剛,TPEx,28.35,28.35,27.95,28.2,970000,27257650,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1586,和勤,TPEx,27.1,27.5,27.05,27.4,68000,1857650,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1591,駿吉-KY,TPEx,53.9,55.7,53.6,55.4,362000,19822800,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1593,祺驊,TPEx,37.55,37.55,37.5,37.5,2000,75050,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1595,川寶,TPEx,50.5,50.5,48.95,49.3,925000,45739500,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1599,宏佳騰,TPEx,31.25,31.25,31.0,31.0,22000,682700,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1742,台蠟,TPEx,16.65,17.05,16.65,16.8,13000,218100,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1777,生泰,TPEx,93.5,93.7,93.1,93.2,26000,2427600,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1781,合世,TPEx,17.05,17.45,17.05,17.45,50000,861500,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1784,訊聯,TPEx,82.7,82.7,78.8,79.5,512000,40937700,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1785,光洋科,TPEx,61.8,62.2,60.6,61.5,7777000,477399400,TPEX_OTC_QUOTES_NO1430_JSON
20241219,1788,杏昌,TPEx,140.0,140.0,139.0,139.0,14000,1950000,TPEX_OTC_QUOTES_NO1430_JSON
