date,stock_id,stock_name,industry,call_warrant_count,put_warrant_count,call_volume,put_volume,total_warrant_volume,call_turnover,put_turnover,total_warrant_turnover,call_put_turnover_ratio,call_turnover_change_1d,call_turnover_change_5d,put_turnover_change_1d,put_turnover_change_5d,call_volume_change_1d,call_volume_change_5d,put_volume_change_1d,put_volume_change_5d,low_float_call_spike_count,low_float_put_spike_count,issuer_count,top_issuer,top_issuer_call_turnover,top_issuer_put_turnover,latest_warrant_count,issued_quantity_total,cancelled_quantity_total,warrant_flow_signal,warrant_flow_signal_zh,warrant_flow_score,warrant_flow_warning,note
20260811,2327,國巨*,,193,23,51069000.0,6871000.0,57940000.0,64427500.0,3336920.0,67764420.0,19.31,122.24,104.02,40.1,-9.68,135.5,104.37,50.45,-10.7,0,0,11,統一,21196910.0,309740.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,認購權證成交量與成交金額同步偏大，短線資金關注度高,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,6239,力成,,241,13,40390000.0,45000.0,40435000.0,51280520.0,59900.0,51340420.0,856.1,840.49,86.37,106.34,-44.29,663.23,63.59,95.65,-34.78,0,0,12,元大,16433610.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,2464,盟立,,128,5,30306000.0,869000.0,31175000.0,47806250.0,516460.0,48322710.0,92.57,129.24,81.45,55.59,84.44,86.23,65.43,80.29,63.78,0,0,11,永豐,10679860.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,8150,南茂,,183,3,30002000.0,135000.0,30137000.0,33661280.0,157000.0,33818280.0,214.4,164.93,173.51,582.91,620.58,123.4,111.58,462.5,667.05,0,0,12,元大,8543690.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,2603,長榮,,113,3,25176000.0,20000.0,25196000.0,23439220.0,17800.0,23457020.0,1316.81,32.51,244.11,,7316.67,34.21,228.62,,150.0,0,0,11,富邦,5979760.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,1519,華城,,160,14,27259000.0,21000.0,27280000.0,20755220.0,25010.0,20780230.0,829.88,196.25,142.33,-70.6,-96.46,164.52,173.49,-75.29,-96.58,0,0,12,元大,9368860.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,2615,萬海,,65,6,14973000.0,61000.0,15034000.0,15591130.0,67440.0,15658570.0,231.19,8.39,134.06,1439.73,2532.32,4.41,85.93,1425.0,1933.33,0,0,11,元大,5787750.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,2363,矽統,,82,5,18761000.0,436000.0,19197000.0,13187820.0,617080.0,13804900.0,21.37,144.49,46.21,518.25,327.18,43.45,3.93,1017.95,387.7,0,0,10,台新,3794600.0,100000.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,2324,仁寶,,94,4,11337000.0,61000.0,11398000.0,13599220.0,103040.0,13702260.0,131.98,150.67,26.34,12.32,116.74,112.9,9.37,15.09,144.0,0,0,11,國泰,3693900.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,2493,揚博,,68,1,6894000.0,31000.0,6925000.0,12183120.0,47120.0,12230240.0,258.56,157.94,200.15,,127.48,108.66,123.8,,162.71,0,0,9,國泰,5941050.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,6505,台塑化,,79,2,8553000.0,13000.0,8566000.0,9853560.0,7610.0,9861170.0,1294.82,141.17,10.24,7.03,-95.87,142.43,3.5,333.33,-93.29,0,0,9,元大,5537500.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,3044,健鼎,,68,2,7667000.0,18000.0,7685000.0,9080280.0,19570.0,9099850.0,463.99,55.5,121.79,54.7,-79.39,33.11,43.47,80.0,-75.0,0,0,11,元大,2788910.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,1560,中砂,,123,11,7096000.0,192000.0,7288000.0,7781560.0,138200.0,7919760.0,56.31,142.03,26.85,-79.24,-88.38,173.66,28.41,-83.17,-90.11,0,0,12,統一,5369050.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,0064,富邦日本正2,,94,29,3269000.0,270000.0,3539000.0,6952930.0,134000.0,7086930.0,51.89,224.45,90.48,19.95,-72.8,6.8,-12.19,47.54,-67.27,0,0,11,國票,3801410.0,21900.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,2609,陽明,,62,2,6343000.0,67000.0,6410000.0,6235470.0,86670.0,6322140.0,71.94,35.87,151.98,-26.94,146.88,25.75,114.65,-24.72,163.78,0,0,11,富邦,3250020.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,3715,定穎投控,,222,8,9809000.0,4000.0,9813000.0,6290790.0,6380.0,6297170.0,986.02,246.8,-17.31,-41.89,-96.26,197.24,-25.9,-42.86,-95.0,0,0,12,元大,1417600.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,0071,期街口布蘭特正2,,110,23,1292000.0,168000.0,1460000.0,3950230.0,204210.0,4154440.0,19.34,363.28,76.4,-68.46,-41.96,80.45,-39.52,-50.59,-30.69,0,0,11,國票,1569550.0,93120.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,3443,創意,,47,5,1117000.0,140000.0,1257000.0,3813120.0,6500.0,3819620.0,586.63,213.04,18.89,-53.54,62.91,151.58,19.93,-48.15,62.79,0,0,9,統一,2898550.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,8028,昇陽半導體,,110,1,2784000.0,35000.0,2819000.0,3258480.0,39740.0,3298220.0,81.99,12.34,114.3,34.89,-18.0,9.13,83.98,34.62,-17.84,0,0,12,元大,1676530.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260811,1717,長興,,113,1,20713000.0,0.0,20713000.0,19013500.0,0.0,19013500.0,,72.14,150.36,,-100.0,56.21,129.67,,-100.0,0,0,11,元大,9974750.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260811,2492,華新科,,80,0,4060000.0,0.0,4060000.0,11934860.0,0.0,11934860.0,,41.52,147.85,,,18.02,92.42,,,0,0,11,元大,3787720.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260811,4763,材料*-KY,,51,1,12948000.0,0.0,12948000.0,11483570.0,0.0,11483570.0,,145.54,56.65,,,86.38,39.47,,,0,0,11,元大,3175530.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260811,2103,台橡,,14,0,4476000.0,0.0,4476000.0,9252220.0,0.0,9252220.0,,989.82,1192.37,,,1143.33,827.48,,,0,0,5,國票,5165290.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260811,3090,日電貿,,49,0,6453000.0,0.0,6453000.0,7212470.0,0.0,7212470.0,,154.21,121.3,,,100.09,69.45,,,0,0,11,統一,2451570.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260811,2002,中鋼,,42,0,8191000.0,0.0,8191000.0,5535770.0,0.0,5535770.0,,-24.59,148.85,,,-26.7,125.03,,,0,0,10,富邦,2702160.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260811,9914,美利達,,9,0,2567000.0,0.0,2567000.0,5162580.0,0.0,5162580.0,,159.66,282.39,,,107.18,161.99,,,0,0,6,永豐,2201170.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260811,6456,GIS-KY,,54,0,5146000.0,0.0,5146000.0,4856790.0,0.0,4856790.0,,114.37,255.7,,,62.03,110.97,,,0,0,10,國票,1506810.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260811,3026,禾伸堂,,45,0,601000.0,0.0,601000.0,4000960.0,0.0,4000960.0,,120.34,182.06,,,107.96,114.18,,,0,0,9,元大,3221550.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260811,2478,大毅,,27,0,2349000.0,0.0,2349000.0,3618230.0,0.0,3618230.0,,221.39,193.59,,,304.3,262.61,,,0,0,7,台新,1567920.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260811,2645,長榮航太,,49,0,5191000.0,0.0,5191000.0,3512990.0,0.0,3512990.0,,240.82,-27.26,,,304.6,-19.24,,,0,0,10,元大,1069240.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260811,7711,永擎,,5,0,2264000.0,0.0,2264000.0,3074600.0,0.0,3074600.0,,-22.6,188.94,,,-35.46,127.67,,,0,0,4,國票,1309240.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260811,3481,群創,,160,19,30909000.0,2529000.0,33438000.0,46458010.0,1164300.0,47622310.0,39.9,90.19,-12.24,-27.3,-0.88,90.08,-4.12,3.95,17.81,0,0,12,永豐,9686540.0,0.0,0.0,0.0,0.0,call_inflow,認購流入,1,,認購權證資金升溫
20260811,2337,旺宏,,121,17,25233000.0,375000.0,25608000.0,44129730.0,432420.0,44562150.0,102.05,-1.67,72.39,-1.96,-3.07,-8.99,27.83,-8.09,1.24,0,0,12,永豐,21567860.0,0.0,0.0,0.0,0.0,call_inflow,認購流入,1,,認購權證資金升溫
20260811,6805,富世達,,170,6,40030000.0,332000.0,40362000.0,43054460.0,246590.0,43301050.0,174.6,31.54,96.51,-26.85,8.18,34.94,79.04,-19.22,27.11,0,0,12,元大,15780370.0,0.0,0.0,0.0,0.0,call_inflow,認購流入,1,,認購權證資金升溫
20260811,8112,至上,,134,5,26868000.0,218000.0,27086000.0,35789440.0,112070.0,35901510.0,319.35,53.38,44.73,541.87,146.49,51.06,32.34,560.61,225.37,0,0,12,元大,14337020.0,0.0,0.0,0.0,0.0,call_inflow,認購流入,1,,認購權證資金升溫
20260811,2409,友達,,270,16,22528000.0,797000.0,23325000.0,34323250.0,774360.0,35097610.0,44.32,94.94,40.4,712.89,164.49,81.43,17.79,104.36,79.18,0,0,12,元大,11111690.0,0.0,0.0,0.0,0.0,call_inflow,認購流入,1,,認購權證資金升溫
20260811,1605,華新,,109,3,12870000.0,63000.0,12933000.0,14752430.0,18380.0,14770810.0,802.63,8.95,52.34,-23.83,65.97,30.29,35.43,-10.0,158.2,0,0,11,永豐,3404870.0,0.0,0.0,0.0,0.0,call_inflow,認購流入,1,,認購權證資金升溫
20260811,2481,強茂,,145,1,14931000.0,0.0,14931000.0,14530210.0,0.0,14530210.0,,82.98,54.57,-100.0,-100.0,79.74,44.62,-100.0,-100.0,0,0,12,元大,6367610.0,0.0,0.0,0.0,0.0,call_inflow,認購流入,1,,認購權證資金升溫
