date,stock_id,stock_name,industry,call_warrant_count,put_warrant_count,call_volume,put_volume,total_warrant_volume,call_turnover,put_turnover,total_warrant_turnover,call_put_turnover_ratio,call_turnover_change_1d,call_turnover_change_5d,put_turnover_change_1d,put_turnover_change_5d,call_volume_change_1d,call_volume_change_5d,put_volume_change_1d,put_volume_change_5d,low_float_call_spike_count,low_float_put_spike_count,issuer_count,top_issuer,top_issuer_call_turnover,top_issuer_put_turnover,latest_warrant_count,issued_quantity_total,cancelled_quantity_total,warrant_flow_signal,warrant_flow_signal_zh,warrant_flow_score,warrant_flow_warning,note
20260629,6139,亞翔,,203,0,34906000.0,0.0,34906000.0,73012880.0,0.0,73012880.0,,-3.64,165.32,,-100.0,-17.71,110.55,,-100.0,0,0,12,元大,21769860.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260629,2377,微星,,87,0,21115000.0,0.0,21115000.0,23653670.0,0.0,23653670.0,,99.84,130.33,,-100.0,74.76,86.87,,-100.0,0,0,9,元大,14520420.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260629,6472,保瑞,,72,0,11160000.0,0.0,11160000.0,15763200.0,0.0,15763200.0,,451.79,84.04,,,340.41,56.42,,,0,0,11,元大,9253160.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260629,7788,松川精密,,23,0,6877000.0,0.0,6877000.0,14636890.0,0.0,14636890.0,,152.27,89.82,,-100.0,107.58,65.01,,-100.0,0,0,8,群益,6910410.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260629,6409,旭隼,,74,0,11751000.0,0.0,11751000.0,14217990.0,0.0,14217990.0,,40.49,186.99,,,29.59,149.62,,,0,0,10,元大,3252560.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260629,6191,精成科,,58,0,16969000.0,0.0,16969000.0,11546200.0,0.0,11546200.0,,38.49,113.36,,-100.0,55.58,99.49,,-100.0,0,0,11,群益,2443430.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260629,5469,瀚宇博,,44,0,15844000.0,0.0,15844000.0,10788480.0,0.0,10788480.0,,124.83,233.27,,,61.57,145.15,,,0,0,10,國泰,4291030.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260629,3706,神達,,97,0,11181000.0,0.0,11181000.0,10580680.0,0.0,10580680.0,,101.91,41.63,,,58.64,15.07,,,0,0,12,元大,5974520.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260629,6753,龍德造船,,56,0,17992000.0,0.0,17992000.0,8462120.0,0.0,8462120.0,,384.35,122.62,,,660.76,251.39,,,0,0,11,元大,3306830.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260629,2634,漢翔,,43,0,13837000.0,0.0,13837000.0,7727220.0,0.0,7727220.0,,259.45,330.32,,,139.89,270.65,,,0,0,8,元大,3765720.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260629,2887,台新新光金,,24,0,4328000.0,0.0,4328000.0,7398440.0,0.0,7398440.0,,232.15,111.25,,,187.19,79.82,,,0,0,7,永豐,2453010.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260629,4919,新唐,,80,0,2687000.0,0.0,2687000.0,7155840.0,0.0,7155840.0,,364.93,44.03,,,202.25,29.79,,,0,0,11,兆豐,5555760.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260629,2603,長榮,,117,0,10365000.0,0.0,10365000.0,6212800.0,0.0,6212800.0,,128.61,9.02,,,66.13,28.61,,,0,0,11,元大,2676230.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260629,2367,燿華,,98,0,6235000.0,0.0,6235000.0,4185110.0,0.0,4185110.0,,197.71,-18.85,,-100.0,151.61,-14.68,,-100.0,0,0,11,元大,1763430.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260629,2355,敬鵬,,80,0,4537000.0,0.0,4537000.0,4058310.0,0.0,4058310.0,,214.4,5.93,,,145.38,39.72,,,0,0,9,元大,1695830.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260629,1710,東聯,,8,0,5829000.0,0.0,5829000.0,3708850.0,0.0,3708850.0,,136.89,580.27,,,94.49,516.17,,,0,0,6,國票,2343670.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260629,3013,晟銘電,,73,0,7058000.0,0.0,7058000.0,3655080.0,0.0,3655080.0,,139.17,127.48,,,77.38,128.92,,,0,0,11,富邦,1154200.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
20260629,2404,漢唐,,232,0,41255000.0,0.0,41255000.0,49711280.0,0.0,49711280.0,,-16.18,72.46,,-100.0,-8.5,70.14,,-100.0,0,0,12,元大,20300990.0,0.0,0.0,0.0,0.0,call_inflow,認購流入,1,,認購權證資金升溫
20260629,2472,立隆電,,94,0,16576000.0,0.0,16576000.0,46578760.0,0.0,46578760.0,,61.01,96.22,,-100.0,64.44,72.08,,-100.0,0,0,11,台新,24709770.0,0.0,0.0,0.0,0.0,call_inflow,認購流入,1,,認購權證資金升溫
20260629,3006,晶豪科,,149,0,22478000.0,0.0,22478000.0,37732900.0,0.0,37732900.0,,99.3,-13.42,,-100.0,57.35,-28.43,,-100.0,0,0,12,富邦,16317200.0,0.0,0.0,0.0,0.0,call_inflow,認購流入,1,,認購權證資金升溫
20260629,5269,祥碩,,158,0,27579000.0,0.0,27579000.0,24159460.0,0.0,24159460.0,,94.73,32.27,,,80.14,32.07,,,0,0,12,元大,11526820.0,0.0,0.0,0.0,0.0,call_inflow,認購流入,1,,認購權證資金升溫
20260629,8112,至上,,147,0,12423000.0,0.0,12423000.0,16947540.0,0.0,16947540.0,,56.43,-26.67,,-100.0,19.45,-28.89,,-100.0,0,0,12,元大,10856790.0,0.0,0.0,0.0,0.0,call_inflow,認購流入,1,,認購權證資金升溫
20260629,1560,中砂,,135,0,9132000.0,0.0,9132000.0,15849790.0,0.0,15849790.0,,95.01,-1.47,,-100.0,151.92,11.49,,-100.0,0,0,12,元大,4576400.0,0.0,0.0,0.0,0.0,call_inflow,認購流入,1,,認購權證資金升溫
20260629,6282,康舒,,166,0,13747000.0,0.0,13747000.0,11881500.0,0.0,11881500.0,,72.98,-49.02,,-100.0,49.29,-32.46,,-100.0,0,0,12,元大,8453120.0,0.0,0.0,0.0,0.0,call_inflow,認購流入,1,,認購權證資金升溫
20260629,6691,洋基工程,,57,0,7219000.0,0.0,7219000.0,11560760.0,0.0,11560760.0,,-22.69,54.23,,,-37.78,10.3,,,0,0,10,群益,2592820.0,0.0,0.0,0.0,0.0,call_inflow,認購流入,1,,認購權證資金升溫
20260629,4722,國精化,,50,0,3187000.0,0.0,3187000.0,7474720.0,0.0,7474720.0,,95.27,2.73,,-100.0,120.1,-5.82,,-100.0,0,0,10,元大,3230900.0,0.0,0.0,0.0,0.0,call_inflow,認購流入,1,,認購權證資金升溫
