date,stock_id,stock_name,industry,call_warrant_count,put_warrant_count,call_volume,put_volume,total_warrant_volume,call_turnover,put_turnover,total_warrant_turnover,call_put_turnover_ratio,call_turnover_change_1d,call_turnover_change_5d,put_turnover_change_1d,put_turnover_change_5d,call_volume_change_1d,call_volume_change_5d,put_volume_change_1d,put_volume_change_5d,low_float_call_spike_count,low_float_put_spike_count,issuer_count,top_issuer,top_issuer_call_turnover,top_issuer_put_turnover,latest_warrant_count,issued_quantity_total,cancelled_quantity_total,warrant_flow_signal,warrant_flow_signal_zh,warrant_flow_score,warrant_flow_warning,note
20260612,6239,力成,,210,9,26529000.0,206000.0,26735000.0,54010680.0,282610.0,54293290.0,191.11,186.19,147.19,1593.29,-12.32,143.1,105.38,76.07,-52.69,0,0,12,元大,10718820.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260612,6282,康舒,,162,5,36699000.0,10000.0,36709000.0,54220510.0,9000.0,54229510.0,6024.5,197.65,62.84,-94.84,-94.26,65.83,50.88,-96.32,-96.71,0,0,12,元大,19494640.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260612,1303,南亞,,241,12,16435000.0,169000.0,16604000.0,28729080.0,94740.0,28823820.0,303.24,100.52,-36.11,-86.87,-66.54,61.41,-19.88,-67.31,-55.53,0,0,13,群益,5437250.0,57500.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260612,6706,惠特,,86,5,11799000.0,44000.0,11843000.0,18878770.0,18040.0,18896810.0,1046.5,353.08,83.85,-73.99,-65.4,275.53,50.09,-67.41,-69.57,0,0,10,台新,7135280.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260612,2312,金寶,,95,2,10279000.0,43000.0,10322000.0,18661560.0,85140.0,18746700.0,219.19,178.25,8.56,-34.25,30.66,69.79,1.35,-51.14,-48.32,0,0,12,台新,9281390.0,85140.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260612,8028,昇陽半導體,,161,2,8934000.0,24000.0,8958000.0,18651270.0,18930.0,18670200.0,985.28,262.8,47.19,-26.37,-35.05,176.85,37.09,-7.69,-40.0,0,0,12,國票,5262870.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260612,6196,帆宣,,83,2,5147000.0,100000.0,5247000.0,15166690.0,34000.0,15200690.0,446.08,113.76,153.42,-60.0,100.0,46.64,70.67,-50.0,150.0,0,0,9,群益,4582250.0,34000.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260612,6257,矽格,,116,8,8344000.0,65000.0,8409000.0,11519960.0,74430.0,11594390.0,154.78,142.87,-0.35,-18.04,69.54,89.46,-18.82,-46.72,-10.96,0,0,12,凱基,3099690.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260612,2615,萬海,,67,6,13042000.0,5000.0,13047000.0,11551340.0,12900.0,11564240.0,895.45,192.12,34.75,,,108.84,20.37,,,0,0,11,元大,8342340.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260612,3048,益登,,31,1,3786000.0,2000.0,3788000.0,6812280.0,1340.0,6813620.0,5083.79,-0.89,111.13,,-31.07,6.32,100.3,,-16.67,0,0,9,台新,4365530.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
