date,stock_id,stock_name,industry,call_warrant_count,put_warrant_count,call_volume,put_volume,total_warrant_volume,call_turnover,put_turnover,total_warrant_turnover,call_put_turnover_ratio,call_turnover_change_1d,call_turnover_change_5d,put_turnover_change_1d,put_turnover_change_5d,call_volume_change_1d,call_volume_change_5d,put_volume_change_1d,put_volume_change_5d,low_float_call_spike_count,low_float_put_spike_count,issuer_count,top_issuer,top_issuer_call_turnover,top_issuer_put_turnover,latest_warrant_count,issued_quantity_total,cancelled_quantity_total,warrant_flow_signal,warrant_flow_signal_zh,warrant_flow_score,warrant_flow_warning,note
20260630,2317,鴻海,,524,40,32027000.0,593000.0,32620000.0,39687960.0,624700.0,40312660.0,63.53,145.07,-24.59,,101.74,82.37,-23.51,,52.44,0,0,12,元大,7092740.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,3583,辛耘,,102,2,21064000.0,94000.0,21158000.0,34386700.0,59590.0,34446290.0,577.05,139.78,118.63,,1310.08,124.49,158.57,,1466.67,0,0,12,台新,9081810.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,1560,中砂,,134,11,16512000.0,1472000.0,17984000.0,31889030.0,291470.0,32180500.0,109.41,101.2,81.09,,205.72,80.81,84.48,,473.66,0,0,12,台新,8603670.0,12880.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,6285,啟碁,,215,19,22572000.0,203000.0,22775000.0,27804790.0,426170.0,28230960.0,65.24,310.13,44.59,,50.29,277.77,25.15,,-33.49,0,0,12,台新,6153730.0,273680.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,6781,AES-KY,,167,2,33944000.0,45000.0,33989000.0,26960570.0,39260.0,26999830.0,686.72,110.11,69.3,,94.95,79.65,65.61,,93.97,0,0,12,元大,9365720.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,6282,康舒,,166,5,25470000.0,437000.0,25907000.0,24287780.0,343530.0,24631310.0,70.7,104.42,5.18,,3205.08,85.28,23.94,,2893.15,0,0,12,元大,16585990.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,2464,盟立,,104,3,13159000.0,30000.0,13189000.0,19567540.0,39490.0,19607030.0,495.51,108.4,77.59,,-16.74,97.7,76.43,,20.0,0,0,11,群益,5496020.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,3037,欣興,,180,32,3691000.0,39000.0,3730000.0,18859540.0,3810.0,18863350.0,4950.01,108.2,45.58,,-76.08,125.75,43.72,,-87.0,0,0,11,統一,13751270.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,6409,旭隼,,77,2,13945000.0,153000.0,14098000.0,17974800.0,106870.0,18081670.0,168.19,26.42,151.91,,,18.67,121.36,,,0,0,10,元大,3958230.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,6257,矽格,,114,8,11619000.0,276000.0,11895000.0,15901900.0,599080.0,16500980.0,26.54,106.36,47.6,,1562.08,98.51,56.51,,272.97,0,0,12,富邦,4805030.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,8210,勤誠,,174,4,16438000.0,1000.0,16439000.0,15561450.0,620.0,15562070.0,25099.11,263.05,114.41,,-85.2,260.48,134.61,,-88.1,0,0,12,元大,6571340.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,8271,宇瞻,,53,8,2215000.0,224000.0,2439000.0,14291670.0,120540.0,14412210.0,118.56,554.85,306.0,,19990.0,40.46,-4.97,,1766.67,0,0,9,永豐,11948000.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,1326,台化,,115,8,8080000.0,820000.0,8900000.0,13484450.0,390320.0,13874770.0,34.55,131.07,-4.62,,1294.8,113.36,-10.32,,2340.48,0,0,11,元大,4112730.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,3533,嘉澤,,156,3,13779000.0,48000.0,13827000.0,12360300.0,11800.0,12372100.0,1047.48,121.03,24.38,,-78.87,107.39,47.02,,-83.18,0,0,12,元大,4954410.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,3044,健鼎,,72,3,8937000.0,5000.0,8942000.0,10752370.0,5000.0,10757370.0,2150.47,387.86,151.52,,-1.61,321.36,206.44,,-10.71,0,0,11,群益,3290500.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,1301,台塑,,91,4,6688000.0,110000.0,6798000.0,10076200.0,11300.0,10087500.0,891.7,132.74,-26.24,,-11.26,68.38,-44.16,,82.12,0,0,12,永豐,2253410.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,3563,牧德,,124,7,13479000.0,18000.0,13497000.0,8895950.0,15210.0,8911160.0,584.88,197.78,88.95,,228.08,140.7,82.51,,172.73,0,0,12,元大,1805120.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,2474,可成,,56,3,9307000.0,5000.0,9312000.0,8516350.0,6300.0,8522650.0,1351.8,105.63,22.96,,36.42,105.0,32.37,,47.06,0,0,11,元大,2208100.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,5284,jpp-KY,,68,1,4318000.0,38000.0,4356000.0,6766020.0,37940.0,6803960.0,178.33,143.9,31.82,,,108.8,45.05,,,0,0,12,國泰,1507810.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,2324,仁寶,,101,4,6255000.0,16000.0,6271000.0,6760910.0,36070.0,6796980.0,187.44,109.02,-16.53,,-26.94,157.3,-5.41,,-31.03,0,0,11,台新,1953980.0,36070.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,6706,惠特,,87,4,7676000.0,183000.0,7859000.0,6141560.0,102100.0,6243660.0,60.15,138.1,8.74,,1321.61,111.05,47.2,,805.94,0,0,10,元大,2656890.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,2353,宏碁,,66,6,4098000.0,84000.0,4182000.0,4725620.0,193760.0,4919380.0,24.39,183.28,50.86,,290.72,195.88,56.94,,200.0,0,0,8,永豐,2355990.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,2498,宏達電,,77,7,4688000.0,5000.0,4693000.0,3904530.0,3950.0,3908480.0,988.49,156.89,-4.6,,85.1,164.41,16.07,,13.64,0,0,10,永豐,2051150.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260630,2376,技嘉,,125,0,16264000.0,0.0,16264000.0,20422940.0,0.0,20422940.0,,473.45,82.71,,,320.15,90.94,,,0,0,12,群益,6279140.0,0.0,0.0,0.0,0.0,call_strong_inflow,認購強流入,2,,認購權證成交金額明顯升溫
