date,stock_id,stock_name,industry,call_warrant_count,put_warrant_count,call_volume,put_volume,total_warrant_volume,call_turnover,put_turnover,total_warrant_turnover,call_put_turnover_ratio,call_turnover_change_1d,call_turnover_change_5d,put_turnover_change_1d,put_turnover_change_5d,call_volume_change_1d,call_volume_change_5d,put_volume_change_1d,put_volume_change_5d,low_float_call_spike_count,low_float_put_spike_count,issuer_count,top_issuer,top_issuer_call_turnover,top_issuer_put_turnover,latest_warrant_count,issued_quantity_total,cancelled_quantity_total,warrant_flow_signal,warrant_flow_score,warrant_flow_warning,note
20260521,6197,佳必琪,,87,0,12591000.0,0.0,12591000.0,24703350.0,0.0,24703350.0,,123.99,123.99,,,74.17,74.17,,,0,0,12,元大,12591550.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,3042,晶技,,29,0,14914000.0,0.0,14914000.0,21011830.0,0.0,21011830.0,,116.83,116.83,,,118.49,118.49,,,0,0,7,元大,8411690.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,3702,大聯大,,32,0,8036000.0,0.0,8036000.0,15036040.0,0.0,15036040.0,,167.33,167.33,,,223.9,223.9,,,0,0,8,元大,5386500.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,2233,宇隆,,50,1,5158000.0,0.0,5158000.0,13624800.0,0.0,13624800.0,,282.06,282.06,-100.0,-100.0,251.12,251.12,-100.0,-100.0,0,0,8,元大,4720990.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,2436,偉詮電,,36,0,8600000.0,0.0,8600000.0,12247670.0,0.0,12247670.0,,193.76,193.76,,,156.49,156.49,,,0,0,9,富邦,3043460.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,2441,超豐,,60,0,13802000.0,0.0,13802000.0,11989390.0,0.0,11989390.0,,105.2,105.2,,,78.07,78.07,,,0,0,10,統一,2973170.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,1597,直得,,18,0,8563000.0,0.0,8563000.0,8273570.0,0.0,8273570.0,,224.66,224.66,,,563.8,563.8,,,0,0,6,元大,6553180.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,4906,正文,,33,0,5521000.0,0.0,5521000.0,7635760.0,0.0,7635760.0,,109.61,109.61,,,78.38,78.38,,,0,0,8,元大,2471790.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,3416,融程電,,12,0,8378000.0,0.0,8378000.0,7565940.0,0.0,7565940.0,,123.18,123.18,,,93.98,93.98,,,0,0,6,國票,3860620.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,1590,亞德客-KY,,45,0,7992000.0,0.0,7992000.0,7054810.0,0.0,7054810.0,,125.73,125.73,,,141.45,141.45,,,0,0,10,元大,2326290.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,3413,京鼎,,50,2,6607000.0,0.0,6607000.0,6911260.0,0.0,6911260.0,,164.37,164.37,,,197.08,197.08,,,0,0,11,元大,2593290.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,4571,鈞興-KY,,11,1,3190000.0,0.0,3190000.0,6021190.0,0.0,6021190.0,,127.99,127.99,-100.0,-100.0,118.19,118.19,-100.0,-100.0,0,0,6,國票,2391530.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,3706,神達,,122,5,8309000.0,0.0,8309000.0,5920550.0,0.0,5920550.0,,350.84,350.84,,,359.82,359.82,,,0,0,12,元大,3146130.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,3005,神基,,31,0,8839000.0,0.0,8839000.0,5390410.0,0.0,5390410.0,,233.1,233.1,,,201.88,201.88,,,0,0,9,群益,1429250.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,3450,聯鈞,,184,10,1978000.0,0.0,1978000.0,5299730.0,0.0,5299730.0,,100.4,100.4,-100.0,-100.0,68.48,68.48,-100.0,-100.0,0,0,12,統一,1508580.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,6438,迅得,,42,0,6977000.0,0.0,6977000.0,4215390.0,0.0,4215390.0,,142.55,142.55,,,86.25,86.25,,,0,0,8,元大,3458480.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,1477,聚陽,,14,0,5855000.0,0.0,5855000.0,3681650.0,0.0,3681650.0,,119.21,119.21,,,101.83,101.83,,,0,0,8,元大,2334320.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,4551,智伸科,,23,0,4515000.0,0.0,4515000.0,3650350.0,0.0,3650350.0,,284.79,284.79,,,168.75,168.75,,,0,0,7,統一,1511660.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,1773,勝一,,10,0,3288000.0,0.0,3288000.0,3568370.0,0.0,3568370.0,,298.61,298.61,,,296.62,296.62,,,0,0,5,國票,1601270.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,4764,雙鍵,,28,0,519000.0,0.0,519000.0,3313070.0,0.0,3313070.0,,285.99,285.99,,,210.78,210.78,,,0,0,8,國票,2415600.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,2369,菱生,,35,0,4001000.0,0.0,4001000.0,3211570.0,0.0,3211570.0,,276.69,276.69,,,208.48,208.48,,,0,0,10,兆豐,1119990.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,6414,樺漢,,21,0,2685000.0,0.0,2685000.0,3147270.0,0.0,3147270.0,,101.43,101.43,,,83.28,83.28,,,0,0,9,元大,1189610.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,3592,瑞鼎,,9,0,2886000.0,0.0,2886000.0,3092700.0,0.0,3092700.0,,403.38,403.38,,,471.49,471.49,,,0,0,6,永豐,1496460.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,6962,奕力-KY,,11,0,2631000.0,0.0,2631000.0,3007560.0,0.0,3007560.0,,246.81,246.81,,,212.84,212.84,,,0,0,7,永豐,1423840.0,0.0,0.0,0.0,0.0,call_strong_inflow,2,,認購權證成交金額明顯升溫
20260521,2308,台達電,,300,61,28271000.0,1126000.0,29397000.0,66698360.0,459250.0,67157610.0,145.23,88.14,88.14,-43.21,-43.21,38.16,38.16,-30.88,-30.88,0,0,12,元大,19889300.0,81350.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,3017,奇鋐,,425,41,36617000.0,3133000.0,39750000.0,57052260.0,1508030.0,58560290.0,37.83,52.44,52.44,11.17,11.17,27.71,27.71,8.0,8.0,0,0,13,元大,22223280.0,284390.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,2345,智邦,,293,45,27198000.0,5372000.0,32570000.0,53010930.0,3947740.0,56958670.0,13.43,75.18,75.18,-31.05,-31.05,69.81,69.81,0.26,0.26,0,0,13,群益,14305930.0,91200.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,3711,日月光投控,,218,11,21730000.0,1816000.0,23546000.0,45879270.0,1761700.0,47640970.0,26.04,93.76,93.76,-4.98,-4.98,66.64,66.64,16.19,16.19,0,0,12,元大,11980120.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,2409,友達,,185,11,31964000.0,1437000.0,33401000.0,43176070.0,266010.0,43442080.0,162.31,95.45,95.45,9.99,9.99,42.32,42.32,70.46,70.46,0,0,12,元大,16114110.0,96800.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,2351,順德,,54,0,21247000.0,0.0,21247000.0,35238530.0,0.0,35238530.0,,82.7,82.7,,,62.28,62.28,,,0,0,8,群益,16334260.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,3533,嘉澤,,167,3,23589000.0,32000.0,23621000.0,31796410.0,6970.0,31803380.0,4561.9,55.87,55.87,436.15,436.15,41.95,41.95,220.0,220.0,0,0,12,元大,14293440.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,3035,智原,,123,2,21987000.0,0.0,21987000.0,31478550.0,0.0,31478550.0,,69.26,69.26,-100.0,-100.0,51.84,51.84,-100.0,-100.0,0,0,12,元大,11587810.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,1303,南亞,,258,29,20341000.0,362000.0,20703000.0,28005540.0,254860.0,28260400.0,109.89,79.49,79.49,0.97,0.97,14.82,14.82,-3.47,-3.47,0,0,13,元大,15338510.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,6257,矽格,,111,6,11183000.0,115000.0,11298000.0,21052570.0,51600.0,21104170.0,408.0,50.35,50.35,-54.97,-54.97,30.05,30.05,-45.24,-45.24,0,0,12,元大,9390730.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,8261,富鼎,,41,0,13935000.0,0.0,13935000.0,20948190.0,0.0,20948190.0,,71.76,71.76,,,51.22,51.22,,,0,0,10,元大,4133610.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,6830,汎銓,,33,2,1923000.0,481000.0,2404000.0,19827100.0,118810.0,19945910.0,166.88,61.88,61.88,251.4,251.4,117.53,117.53,275.78,275.78,0,0,5,元大,17667550.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,4977,眾達-KY,,108,9,20319000.0,176000.0,20495000.0,19027270.0,354860.0,19382130.0,53.62,91.11,91.11,124.87,124.87,89.42,89.42,-64.3,-64.3,0,0,10,元大,11466290.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,6944,兆聯實業,,102,8,14764000.0,18000.0,14782000.0,18388310.0,9480.0,18397790.0,1939.7,83.02,83.02,-84.56,-84.56,56.25,56.25,-64.71,-64.71,0,0,11,元大,11241630.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,3665,貿聯-KY,,259,14,16181000.0,125000.0,16306000.0,15844360.0,74440.0,15918800.0,212.85,57.97,57.97,-79.54,-79.54,21.75,21.75,-75.0,-75.0,0,0,12,富邦,3336660.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,2476,鉅祥,,35,0,10490000.0,0.0,10490000.0,12526240.0,0.0,12526240.0,,92.02,92.02,,,50.89,50.89,,,0,0,10,元大,3103590.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,1795,美時,,127,4,18949000.0,1000.0,18950000.0,10959370.0,2270.0,10961640.0,4827.92,57.75,57.75,-86.47,-86.47,50.87,50.87,-85.71,-85.71,0,0,12,元大,5824380.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,8150,南茂,,148,3,10824000.0,0.0,10824000.0,9118690.0,0.0,9118690.0,,65.22,65.22,-100.0,-100.0,41.81,41.81,-100.0,-100.0,0,0,12,元大,4651590.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,2377,微星,,55,2,8326000.0,20000.0,8346000.0,6914560.0,9400.0,6923960.0,735.59,66.93,66.93,,,48.36,48.36,,,0,0,9,元大,2989650.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,2328,廣宇,,55,0,10661000.0,0.0,10661000.0,6820450.0,0.0,6820450.0,,75.59,75.59,,,38.74,38.74,,,0,0,11,元大,5192030.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,5234,達興材料,,67,1,9221000.0,0.0,9221000.0,6498280.0,0.0,6498280.0,,61.68,61.68,,,36.3,36.3,,,0,0,11,元大,3182210.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,3708,上緯投控,,28,3,9564000.0,0.0,9564000.0,6369380.0,0.0,6369380.0,,85.63,85.63,,,60.04,60.04,,,0,0,9,元大,2032110.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,1504,東元,,92,4,12399000.0,0.0,12399000.0,5838100.0,0.0,5838100.0,,66.67,66.67,,,54.18,54.18,,,0,0,12,元大,3483720.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,2493,揚博,,57,1,6962000.0,0.0,6962000.0,5388920.0,0.0,5388920.0,,51.61,51.61,,,30.77,30.77,,,0,0,10,永豐,1214060.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,3209,全科,,4,0,1690000.0,0.0,1690000.0,4864310.0,0.0,4864310.0,,79.33,79.33,,,107.62,107.62,,,0,0,3,元大,2606850.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,2360,致茂,,74,6,864000.0,10000.0,874000.0,3334260.0,700.0,3334960.0,4763.23,69.79,69.79,-86.54,-86.54,31.31,31.31,-80.0,-80.0,0,0,11,永豐,968520.0,700.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,0067,期元大S&P黃金反1(原名：元大S&P黃金反1),,68,19,1755000.0,891000.0,2646000.0,2747990.0,362760.0,3110750.0,7.58,208.33,208.33,-26.16,-26.16,2.87,2.87,-11.87,-11.87,0,0,8,國票,1178630.0,99860.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,2231,為升,,24,0,3157000.0,0.0,3157000.0,2968490.0,0.0,2968490.0,,80.03,80.03,,,22.22,22.22,,,0,0,8,台新,1720900.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,4526,東台,,6,0,3086000.0,0.0,3086000.0,2933880.0,0.0,2933880.0,,109.25,109.25,,,55.0,55.0,,,0,0,4,國票,1211810.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,4961,天鈺,,10,0,2249000.0,0.0,2249000.0,2889110.0,0.0,2889110.0,,289.18,289.18,,,211.5,211.5,,,0,0,4,凱基,1327940.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,6451,訊芯-KY,,87,3,642000.0,263000.0,905000.0,2776460.0,105470.0,2881930.0,26.32,109.83,109.83,-25.24,-25.24,34.31,34.31,-17.03,-17.03,0,0,9,統一,1236880.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,4938,和碩,,19,0,2746000.0,0.0,2746000.0,2754130.0,0.0,2754130.0,,242.17,242.17,,,239.01,239.01,,,0,0,10,永豐,1138160.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,8103,瀚荃,,17,0,3941000.0,0.0,3941000.0,2602310.0,0.0,2602310.0,,124.39,124.39,,,192.79,192.79,,,0,0,5,元大,1574200.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,6753,龍德造船,,69,3,3851000.0,5000.0,3856000.0,2596380.0,5700.0,2602080.0,455.51,58.22,58.22,-70.77,-70.77,40.09,40.09,-90.0,-90.0,0,0,11,元大,1085740.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,6202,盛群,,6,0,1590000.0,0.0,1590000.0,2473100.0,0.0,2473100.0,,106.0,106.0,,,85.96,85.96,,,0,0,4,永豐,1012150.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,3010,華立,,16,0,3592000.0,0.0,3592000.0,2413630.0,0.0,2413630.0,,71.08,71.08,,,26.21,26.21,,,0,0,5,群益,1368020.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,2618,長榮航,,35,0,2369000.0,0.0,2369000.0,2378350.0,0.0,2378350.0,,53.23,53.23,,,58.46,58.46,,,0,0,9,永豐,909800.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,6937,天虹,,37,1,2326000.0,0.0,2326000.0,2353620.0,0.0,2353620.0,,79.81,79.81,,,29.8,29.8,,,0,0,9,元大,1638480.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,6831,邁科,,19,0,676000.0,0.0,676000.0,2166660.0,0.0,2166660.0,,106.45,106.45,,,66.09,66.09,,,0,0,8,永豐,712260.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,2352,佳世達,,13,1,1382000.0,0.0,1382000.0,2034950.0,0.0,2034950.0,,502.04,502.04,,,173.66,173.66,,,0,0,6,永豐,1364540.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,0088,富邦越南,,18,0,2792000.0,0.0,2792000.0,1939700.0,0.0,1939700.0,,168.01,168.01,,,182.31,182.31,,,0,0,6,元大,1796700.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
20260521,3014,聯陽,,4,0,1360000.0,0.0,1360000.0,1916110.0,0.0,1916110.0,,80.43,80.43,,,67.08,67.08,,,0,0,3,凱基,1722010.0,0.0,0.0,0.0,0.0,call_inflow,1,,認購權證資金升溫
