date,stock_id,stock_name,industry,call_warrant_count,put_warrant_count,call_volume,put_volume,total_warrant_volume,call_turnover,put_turnover,total_warrant_turnover,call_put_turnover_ratio,call_turnover_change_1d,call_turnover_change_5d,put_turnover_change_1d,put_turnover_change_5d,call_volume_change_1d,call_volume_change_5d,put_volume_change_1d,put_volume_change_5d,low_float_call_spike_count,low_float_put_spike_count,issuer_count,top_issuer,top_issuer_call_turnover,top_issuer_put_turnover,latest_warrant_count,issued_quantity_total,cancelled_quantity_total,warrant_flow_signal,warrant_flow_signal_zh,warrant_flow_score,warrant_flow_warning,note
20260819,0050,元大台灣50,,277,195,39633000.0,11302000.0,50935000.0,64671950.0,12794270.0,77466220.0,5.05,114.29,69.75,28.48,41.5,103.1,78.43,26.14,29.22,0,0,12,元大,41082780.0,1208170.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260819,2301,光寶科,,252,8,33188000.0,651000.0,33839000.0,68960540.0,350070.0,69310610.0,196.99,27.07,139.55,-61.39,-47.33,32.74,123.44,-50.57,-43.2,0,0,12,富邦,14294350.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260819,2609,陽明,,60,3,27659000.0,258000.0,27917000.0,28327980.0,238100.0,28566080.0,118.98,7.16,151.48,4.75,96.91,-11.47,91.22,-4.44,110.44,0,0,11,富邦,7047960.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260819,2379,瑞昱,,107,3,29311000.0,78000.0,29389000.0,26342150.0,125800.0,26467950.0,209.4,146.43,183.63,35.5,58.25,165.21,248.7,47.17,57.89,0,0,11,元大,15896560.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260819,3034,聯詠,,103,7,13420000.0,79000.0,13499000.0,23768920.0,37280.0,23806200.0,637.58,325.06,325.18,1146.82,-3.65,188.42,249.22,1480.0,-56.64,0,0,11,元大,7587460.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260819,2059,川湖,,107,11,1603000.0,1993000.0,3596000.0,22753750.0,323450.0,23077200.0,70.35,3.67,141.6,-1.12,46.99,-16.99,70.17,-18.88,17.92,0,0,12,富邦,6254000.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260819,2049,上銀,,151,8,20605000.0,192000.0,20797000.0,21797350.0,185120.0,21982470.0,117.75,163.93,96.74,-80.3,-75.63,229.47,122.42,-75.94,-73.14,0,0,12,元大,7437290.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260819,7750,新代,,44,1,12410000.0,10000.0,12420000.0,20399530.0,15400.0,20414930.0,1324.64,35.79,266.98,1.99,409.93,39.08,273.08,0.0,400.0,0,0,9,台新,4333040.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260819,2605,新興,,65,2,20252000.0,11000.0,20263000.0,20051720.0,15790.0,20067510.0,1269.9,52.75,279.65,,,54.82,179.25,,,0,0,11,富邦,4413820.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260819,0066,國泰臺灣加權反1,,112,22,10507000.0,616000.0,11123000.0,7312890.0,659840.0,7972730.0,11.08,213.84,49.93,3.54,105.51,179.44,54.22,17.11,90.83,0,0,8,元大,3661770.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
