date,stock_id,stock_name,industry,call_warrant_count,put_warrant_count,call_volume,put_volume,total_warrant_volume,call_turnover,put_turnover,total_warrant_turnover,call_put_turnover_ratio,call_turnover_change_1d,call_turnover_change_5d,put_turnover_change_1d,put_turnover_change_5d,call_volume_change_1d,call_volume_change_5d,put_volume_change_1d,put_volume_change_5d,low_float_call_spike_count,low_float_put_spike_count,issuer_count,top_issuer,top_issuer_call_turnover,top_issuer_put_turnover,latest_warrant_count,issued_quantity_total,cancelled_quantity_total,warrant_flow_signal,warrant_flow_signal_zh,warrant_flow_score,warrant_flow_warning,note
20260917,3016,嘉晶,,83,3,44764000.0,600000.0,45364000.0,47526330.0,348920.0,47875250.0,136.21,9.19,142.14,-43.82,46.54,2.43,100.83,-8.68,52.36,0,0,10,台新,14899820.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260917,6706,惠特,,91,3,30044000.0,439000.0,30483000.0,30459950.0,78200.0,30538150.0,389.51,99.92,389.84,9.22,136.35,35.38,187.65,33.03,252.89,0,0,10,群益,8386300.0,52500.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260917,2489,瑞軒,,35,1,24929000.0,118000.0,25047000.0,30289130.0,65100.0,30354230.0,465.27,593.91,1190.95,-78.25,-48.25,322.1,543.86,-75.11,-34.59,0,0,9,台新,11216720.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260917,6257,矽格,,131,8,28490000.0,32000.0,28522000.0,29882130.0,37220.0,29919350.0,802.85,203.92,152.98,29.46,123.84,148.06,128.95,39.13,-41.61,0,0,12,元大,6170700.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260917,1326,台化,,138,5,13364000.0,299000.0,13663000.0,18093690.0,339640.0,18433330.0,53.27,326.69,88.0,8.1,382.09,303.62,89.99,61.62,533.47,0,0,10,元大,10258620.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260917,8028,昇陽半導體,,120,5,20825000.0,62000.0,20887000.0,17915770.0,56910.0,17972680.0,314.81,43.87,302.26,10.74,37.72,28.0,231.47,34.78,78.16,0,0,11,元大,6059400.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260917,2357,華碩,,128,5,13238000.0,329000.0,13567000.0,16873570.0,225860.0,17099430.0,74.71,107.12,23.14,682.06,200.27,105.69,39.08,789.19,245.59,0,0,12,元大,8375670.0,145270.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260917,3036,文曄,,118,1,14929000.0,35000.0,14964000.0,16060030.0,73570.0,16133600.0,218.3,117.72,127.52,,,66.03,80.67,,,0,0,12,元大,6526120.0,73570.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260917,3533,嘉澤,,207,3,22815000.0,199000.0,23014000.0,14729800.0,224850.0,14954650.0,65.51,116.58,18.83,-20.6,264.06,84.77,14.04,-1.0,350.23,0,0,12,元大,6402290.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260917,6451,訊芯-KY,,51,2,7425000.0,817000.0,8242000.0,14003900.0,578230.0,14582130.0,24.22,13.87,152.91,125.49,468.34,7.76,161.9,138.89,518.0,0,0,10,台新,4935290.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260917,3035,智原,,156,3,17465000.0,19000.0,17484000.0,12169220.0,18700.0,12187920.0,650.76,101.23,141.98,70.78,285.09,84.7,109.19,90.0,331.82,0,0,11,元大,3094500.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260917,2451,創見,,127,6,10916000.0,32000.0,10948000.0,11442880.0,18590.0,11461470.0,615.54,-1.51,121.1,60.12,281.41,-0.03,125.69,52.38,220.0,0,0,12,元大,4052230.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260917,7769,鴻勁,,57,2,8054000.0,5000.0,8059000.0,11405810.0,8350.0,11414160.0,1365.97,222.4,9.0,,,201.76,68.42,,,0,0,10,永豐,2574480.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260917,2605,新興,,69,2,10238000.0,6000.0,10244000.0,11362240.0,6820.0,11369060.0,1666.02,119.83,23.1,-71.34,-68.5,97.07,23.4,-70.0,-67.03,0,0,10,元大,6750660.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260917,3037,欣興,,94,10,3767000.0,118000.0,3885000.0,8923690.0,9310.0,8933000.0,958.51,398.84,106.85,108.28,235.13,520.59,208.62,100.0,67.14,0,0,11,統一,8672940.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260917,2338,光罩,,22,2,7286000.0,204000.0,7490000.0,8647020.0,160550.0,8807570.0,53.86,15.03,252.66,143.96,198.14,12.54,152.9,37.84,216.77,0,0,7,永豐,4143430.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260917,6515,穎崴,,35,7,6543000.0,296000.0,6839000.0,8179320.0,493600.0,8672920.0,16.57,96.12,451.28,633.32,-37.56,104.4,576.21,543.48,-48.45,0,0,10,凱基,4155620.0,228710.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
