date,stock_id,stock_name,industry,call_warrant_count,put_warrant_count,call_volume,put_volume,total_warrant_volume,call_turnover,put_turnover,total_warrant_turnover,call_put_turnover_ratio,call_turnover_change_1d,call_turnover_change_5d,put_turnover_change_1d,put_turnover_change_5d,call_volume_change_1d,call_volume_change_5d,put_volume_change_1d,put_volume_change_5d,low_float_call_spike_count,low_float_put_spike_count,issuer_count,top_issuer,top_issuer_call_turnover,top_issuer_put_turnover,latest_warrant_count,issued_quantity_total,cancelled_quantity_total,warrant_flow_signal,warrant_flow_signal_zh,warrant_flow_score,warrant_flow_warning,note
20260618,2409,友達,,231,12,45394000.0,2072000.0,47466000.0,80527190.0,433340.0,80960530.0,185.83,90.8,214.78,129.52,160.4,84.03,155.24,51.91,115.16,0,0,12,台新,17860770.0,104390.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,3481,群創,,134,18,10591000.0,5955000.0,16546000.0,66408810.0,549470.0,66958280.0,120.86,9.45,127.39,45.58,-19.67,30.54,99.65,116.15,86.88,0,0,12,元大,19189450.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,3661,世芯-KY,,372,18,34444000.0,646000.0,35090000.0,64640380.0,460850.0,65101230.0,140.26,112.45,83.62,-17.73,-57.86,86.94,60.12,-24.88,-48.75,0,0,13,凱基,17227040.0,84030.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,3006,晶豪科,,147,14,41408000.0,421000.0,41829000.0,60375920.0,172270.0,60548190.0,350.47,92.69,117.92,2125.71,13.01,36.92,52.46,6916.67,207.75,0,0,12,台新,16295020.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,3450,聯鈞,,149,6,15548000.0,55000.0,15603000.0,55536860.0,4650.0,55541510.0,11943.41,429.47,434.44,-70.23,-92.17,258.5,307.66,-44.44,-78.47,0,0,12,統一,25523550.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,3715,定穎投控,,228,8,39500000.0,1648000.0,41148000.0,35625740.0,444190.0,36069930.0,80.2,32.09,111.74,181.4,55.91,25.91,86.98,339.47,288.86,0,0,12,元大,9992000.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,6213,聯茂,,111,5,16422000.0,130000.0,16552000.0,31811820.0,12010.0,31823830.0,2648.78,124.13,213.06,17.63,-87.96,61.44,146.79,400.0,-73.52,0,0,10,國票,7260930.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,3583,辛耘,,101,2,14098000.0,126000.0,14224000.0,27096970.0,101980.0,27198950.0,265.71,255.02,245.22,124.68,-66.52,236.95,295.06,152.0,-58.96,0,0,12,國泰,5125280.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,2388,威盛,,65,5,15993000.0,37000.0,16030000.0,21645640.0,56120.0,21701760.0,385.7,282.43,353.24,-87.75,-78.66,256.67,325.12,-90.49,-90.71,0,0,12,台新,5970520.0,46780.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,0066,國泰臺灣加權反1,,106,21,26829000.0,519000.0,27348000.0,20973190.0,375860.0,21349050.0,55.8,119.5,170.91,-1.36,-71.82,102.68,89.74,11.85,-69.59,0,0,6,元大,13708170.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,1605,華新,,145,5,14208000.0,1000.0,14209000.0,21045560.0,220.0,21045780.0,95661.64,166.73,27.87,,-95.02,117.61,7.6,,-81.48,0,0,12,台新,7748180.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,1503,士電,,92,3,13954000.0,58000.0,14012000.0,20221340.0,130160.0,20351500.0,155.36,19.4,151.03,309.44,201.59,-9.38,57.78,262.5,237.21,0,0,11,國泰,8259670.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,2363,矽統,,61,3,17336000.0,4000.0,17340000.0,16794470.0,2040.0,16796510.0,8232.58,199.0,131.08,72.88,-81.65,96.13,82.16,100.0,-52.38,0,0,10,元大,7000440.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,1301,台塑,,85,4,11756000.0,32000.0,11788000.0,15513730.0,8810.0,15522540.0,1760.92,191.68,112.9,-69.88,-47.27,107.04,28.05,-57.33,-10.11,0,0,12,元大,7297880.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,4977,眾達-KY,,106,8,15847000.0,135000.0,15982000.0,12655750.0,276400.0,12932150.0,45.79,134.05,243.84,23.65,-46.94,81.05,186.77,4.65,-81.18,0,0,10,永豐,3259090.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,2329,華泰,,134,4,16792000.0,61000.0,16853000.0,12720970.0,65460.0,12786430.0,194.33,62.6,166.45,-53.72,-55.25,61.24,155.37,-45.05,-55.21,0,0,12,元大,7720610.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,3563,牧德,,128,7,17119000.0,115000.0,17234000.0,11885840.0,86150.0,11971990.0,137.97,101.38,38.29,94.34,53.75,87.73,45.16,310.71,164.98,0,0,12,元大,5109990.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,8110,華東,,32,6,7284000.0,132000.0,7416000.0,11397560.0,20270.0,11417830.0,562.29,22.8,102.29,-72.7,-80.89,4.24,57.98,76.0,-54.29,0,0,9,國泰,4570730.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,6257,矽格,,116,8,6982000.0,355000.0,7337000.0,8950370.0,61700.0,9012070.0,145.06,122.66,26.22,329.97,13.82,95.96,29.07,914.29,190.03,0,0,12,統一,2213770.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,6719,力智,,22,1,3949000.0,60000.0,4009000.0,6503930.0,117000.0,6620930.0,55.59,169.42,100.49,-38.94,147.04,91.89,39.79,-25.0,200.0,0,0,8,台新,1758580.0,117000.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,6116,彩晶,,34,1,1651000.0,22000.0,1673000.0,5424590.0,4160.0,5428750.0,1303.99,94.36,303.11,177.33,-58.23,91.53,210.57,266.67,-19.12,0,0,7,國票,1423130.0,4160.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,2338,光罩,,14,1,3911000.0,30000.0,3941000.0,4372630.0,16700.0,4389330.0,261.83,126.75,75.98,-82.4,-84.3,83.87,31.46,-78.72,-81.3,0,0,5,國票,3018460.0,16700.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
20260618,6526,達發,,37,1,3487000.0,2000.0,3489000.0,4284820.0,3180.0,4288000.0,1347.43,102.76,51.12,,188.04,63.79,34.78,,233.33,0,0,9,元大,1082800.0,0.0,0.0,0.0,0.0,call_put_bullish,認購/認售結構偏多,3,,認購成交金額明顯大於認售，且認購資金明顯升溫
