record_type,stock_id,signal_date,horizon,trade_id,status,reasons,source_row_sha256,source_row_json,primary_row_retained,formal_use,promotion_evidence_allowed,total_return_verified
source_operation_no_entry,5386,20260709,10,,blocked_calendar_unverified,blocked_active_position,4f1bdc57edef1d3a51fec9d7a8fbc3df812a8365adc1c2d442ca4e6bbe04a7a0,"{""entry_date"":""20260713"",""entry_open"":"""",""exit_date"":""20260727"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260709"",""stock_id"":""5386"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6461,20260709,10,,blocked_calendar_unverified,blocked_active_position,ff9a7473eb21f260b7de76802c5510d1fdc58584a7f0023eb6f9c054f5b8033b,"{""entry_date"":""20260713"",""entry_open"":"""",""exit_date"":""20260727"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260709"",""stock_id"":""6461"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,4747,20260713,10,,blocked_calendar_unverified,blocked_active_position,418beb24e477207686cb70f3f9c49c83a2c4de4ec7158c099fa8a439e4d0095d,"{""entry_date"":""20260714"",""entry_open"":"""",""exit_date"":""20260728"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260713"",""stock_id"":""4747"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,5386,20260713,10,,blocked_calendar_unverified,blocked_active_position,2b592e5d6287b08dd4d26f06c893e375a77f2c11ba55b4d64b68270f897dbe93,"{""entry_date"":""20260714"",""entry_open"":"""",""exit_date"":""20260728"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260713"",""stock_id"":""5386"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6461,20260713,10,,blocked_calendar_unverified,blocked_active_position,12bff44ba2e24e247910bc95c026a62ad6375d1dd54669e8c4d822f86ed994b2,"{""entry_date"":""20260714"",""entry_open"":"""",""exit_date"":""20260728"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260713"",""stock_id"":""6461"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6461,20260811,10,,blocked_calendar_unverified,blocked_active_position,f5bc41455234540580fc40c9d35b8f6a484a20ba3c82c1233dab0a09c21dc130,"{""entry_date"":""20260812"",""entry_open"":"""",""exit_date"":""20260826"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260811"",""stock_id"":""6461"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6461,20260814,10,,blocked_calendar_unverified,blocked_exit_day,e41b958121db75f92ad649377f9a8dae55986e38c30e6c746056bce3aed03a3e,"{""entry_date"":""20260817"",""entry_open"":"""",""exit_date"":""20260831"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_exit_day"",""record_type"":""operation_no_entry"",""signal_date"":""20260814"",""stock_id"":""6461"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,4747,20260818,10,,blocked_calendar_unverified,blocked_active_position,12c75bce95f46bce8c3c985bec14ef8025bf08a66db3dab6e11e6911e7861d47,"{""entry_date"":""20260819"",""entry_open"":"""",""exit_date"":""20260902"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260818"",""stock_id"":""4747"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,5386,20260818,10,,blocked_calendar_unverified,blocked_active_position,1e73a031cfe33c174478acc6ede0070c029493c33e9adea64bbb2807b2fcfe77,"{""entry_date"":""20260819"",""entry_open"":"""",""exit_date"":""20260902"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260818"",""stock_id"":""5386"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6461,20260818,10,,blocked_calendar_unverified,blocked_active_position,7acd779703a21e7be6a8bce5f794e0557eb0bad9e8fb566122269f1ac147b9a6,"{""entry_date"":""20260819"",""entry_open"":"""",""exit_date"":""20260902"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260818"",""stock_id"":""6461"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,4747,20260819,10,,blocked_entry_price,blocked_active_position,588fe0eabc7099100d7891e574d694f4abba0425a8257103aea0c466d388bc24,"{""entry_date"":""20260820"",""entry_open"":"""",""exit_date"":""20260903"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260819"",""stock_id"":""4747"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_entry_price""}",True,False,False,False
source_operation_no_entry,5386,20260819,10,,blocked_calendar_unverified,blocked_active_position,bf974800b304258f924477352e50180015b98e1a9c9227412d878ad4ca873b7f,"{""entry_date"":""20260820"",""entry_open"":"""",""exit_date"":""20260903"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260819"",""stock_id"":""5386"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6461,20260819,10,,blocked_calendar_unverified,blocked_active_position,cd4d6a2e5cfeca419dfef24a7ffcf8f3caa3fabe793ea56d09c90bb360823104,"{""entry_date"":""20260820"",""entry_open"":"""",""exit_date"":""20260903"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260819"",""stock_id"":""6461"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,5386,20260820,10,,blocked_calendar_unverified,blocked_active_position,d560f18ece7a5c18c47d48e2fa18c3f08af8f42830310c3f425003c45daee55e,"{""entry_date"":""20260821"",""entry_open"":"""",""exit_date"":""20260904"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260820"",""stock_id"":""5386"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6461,20260820,10,,blocked_calendar_unverified,blocked_active_position,89a713ecab8d516c84ade7405ea3fdaa887e19bb54bc726489bb162d951e18d1,"{""entry_date"":""20260821"",""entry_open"":"""",""exit_date"":""20260904"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260820"",""stock_id"":""6461"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6669,20260820,10,,blocked_calendar_unverified,blocked_active_position,91af4c01ff2996d6b1ce5e089061c5ea3a835ae4f92616dcaecf799002fe3f18,"{""entry_date"":""20260821"",""entry_open"":"""",""exit_date"":""20260904"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260820"",""stock_id"":""6669"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,5386,20260821,10,,blocked_calendar_unverified,blocked_active_position,64f2ed59692de2415f18bba5544c8eaa5c20ba59fe483f4764ee992438f3417d,"{""entry_date"":""20260824"",""entry_open"":"""",""exit_date"":""20260907"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260821"",""stock_id"":""5386"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6461,20260821,10,,blocked_calendar_unverified,blocked_active_position,f50cbdfb3611ec1dc8e08f89c497f055294bdf4fe49a7d3adf2f75a04810e6dd,"{""entry_date"":""20260824"",""entry_open"":"""",""exit_date"":""20260907"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260821"",""stock_id"":""6461"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6669,20260821,10,,blocked_calendar_unverified,blocked_active_position,adec2ea9ef9b658b9e40e92a00c89988fbdfc80e18ce4c05f255af62d8b2df93,"{""entry_date"":""20260824"",""entry_open"":"""",""exit_date"":""20260907"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260821"",""stock_id"":""6669"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,5386,20260824,10,,blocked_calendar_unverified,blocked_active_position,a6bc95e1e323fca6e2299be510b7b7389d9691a98542e9534c052db1771b71b5,"{""entry_date"":""20260825"",""entry_open"":"""",""exit_date"":""20260908"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260824"",""stock_id"":""5386"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6461,20260824,10,,blocked_calendar_unverified,blocked_active_position,ff2905defac8805d1887d30c0bedb9ddb37c671f158b83122a10c2454a15e4a3,"{""entry_date"":""20260825"",""entry_open"":"""",""exit_date"":""20260908"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260824"",""stock_id"":""6461"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6669,20260824,10,,blocked_calendar_unverified,blocked_active_position,846005dcd81b05c03509d4132159a4bd7d30ce510bcabd14e2e0863a134bd78f,"{""entry_date"":""20260825"",""entry_open"":"""",""exit_date"":""20260908"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260824"",""stock_id"":""6669"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,5386,20260825,10,,blocked_calendar_unverified,blocked_active_position,f6bc535933f901cb3729d73da4885698d64560dc06dfb334aee3e80bbbb07593,"{""entry_date"":""20260826"",""entry_open"":"""",""exit_date"":""20260909"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260825"",""stock_id"":""5386"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6461,20260825,10,,blocked_calendar_unverified,blocked_active_position,084aeedbb16d7ad54c68d3ee07532294992454fa0470ae44224d162b1ac0980f,"{""entry_date"":""20260826"",""entry_open"":"""",""exit_date"":""20260909"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260825"",""stock_id"":""6461"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,5386,20260826,10,,blocked_calendar_unverified,blocked_active_position,f937e57853169629e621a3633ffa5f16a57f7848640e3a2e2ab7acba1fb0c071,"{""entry_date"":""20260827"",""entry_open"":"""",""exit_date"":""20260910"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260826"",""stock_id"":""5386"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6461,20260826,10,,blocked_calendar_unverified,blocked_active_position,b0d499ee833710a83aacdacffef80ce468ddfd37c4b21f95917e977e608c9ebb,"{""entry_date"":""20260827"",""entry_open"":"""",""exit_date"":""20260910"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260826"",""stock_id"":""6461"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,5386,20260827,10,,blocked_calendar_unverified,blocked_active_position,14b4f83c168fb7d2d752cb7544d78006f1c8b15524d4b955fe9bfb06c75e17c7,"{""entry_date"":""20260828"",""entry_open"":"""",""exit_date"":""20260911"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260827"",""stock_id"":""5386"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6461,20260827,10,,blocked_calendar_unverified,blocked_active_position,2bae37a1e0d787d2b3ece35455106aa8d0a3d108bc88bef0e0f9aec26a8b6fb7,"{""entry_date"":""20260828"",""entry_open"":"""",""exit_date"":""20260911"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260827"",""stock_id"":""6461"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6461,20260828,10,,blocked_calendar_unverified,blocked_active_position,282d4364ef574027c675d80d6f3fc416be02c564bd122a2064b1a97c892d36b5,"{""entry_date"":""20260831"",""entry_open"":"""",""exit_date"":""20260914"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260828"",""stock_id"":""6461"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6461,20260831,10,,blocked_calendar_unverified,blocked_active_position,82b815b86f1d0d27ea2ff6dd336f4cd724af7247465bff6dc8f806eeb43c69b8,"{""entry_date"":""20260901"",""entry_open"":"""",""exit_date"":""20260915"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260831"",""stock_id"":""6461"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6461,20260901,10,,blocked_entry_price,blocked_exit_day,8e05dd3a6bef38639bad135b6b375897f00ffb956eb9fbd052b5b957e132db75,"{""entry_date"":""20260902"",""entry_open"":"""",""exit_date"":""20260916"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_exit_day"",""record_type"":""operation_no_entry"",""signal_date"":""20260901"",""stock_id"":""6461"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_entry_price""}",True,False,False,False
source_operation_no_entry,6669,20260903,10,,blocked_calendar_unverified,blocked_exit_day,48fddeb3e1b50db9bb046fe35dbfac9db33b109b5e0a31caceba3614be02ecf3,"{""entry_date"":""20260904"",""entry_open"":"""",""exit_date"":""20260918"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_exit_day"",""record_type"":""operation_no_entry"",""signal_date"":""20260903"",""stock_id"":""6669"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_censored,5386,20260904,10,,blocked_calendar_unverified,open_immature,084cf7f636cc560c5ecd6f29ec7325b66e4ccde53292a6ca651e94badf4348b5,"{""entry_date"":""20260907"",""entry_open"":""260.5"",""exit_date"":""20260921"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""open_immature"",""record_type"":""operation_censored"",""signal_date"":""20260904"",""stock_id"":""5386"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_censored,6669,20260904,10,,blocked_calendar_unverified,open_immature,9860e5ef27f06caade1364ee10ba10f00c9548b639cc8328b1c3b944b44bd941,"{""entry_date"":""20260907"",""entry_open"":""2525.0"",""exit_date"":""20260921"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""open_immature"",""record_type"":""operation_censored"",""signal_date"":""20260904"",""stock_id"":""6669"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,5386,20260907,10,,blocked_calendar_unverified,blocked_active_position,919b32042edc28e8ebeb354a1837fbd76335c678f96c1fc9babe0d458d296ca5,"{""entry_date"":""20260908"",""entry_open"":"""",""exit_date"":""20260922"",""horizon"":""10"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260907"",""stock_id"":""5386"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6669,20260616,20,,blocked_calendar_unverified,blocked_active_position,c2fee48ae89e88a605f794d72354f5089e54d7a1825974b13c2ece29e99222d7,"{""entry_date"":""20260617"",""entry_open"":"""",""exit_date"":""20260717"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260616"",""stock_id"":""6669"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6669,20260617,20,,blocked_calendar_unverified,blocked_active_position,b20aed70e76a7b16a8662504e635816947a7de7e864b335bfd96215cb16749d6,"{""entry_date"":""20260618"",""entry_open"":"""",""exit_date"":""20260720"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260617"",""stock_id"":""6669"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6669,20260618,20,,blocked_calendar_unverified,blocked_active_position,ac390e72b885a9c28e9dbcaf4422b5e91fa5b97f2a1b6f73fce8fdc8b3fad017,"{""entry_date"":""20260622"",""entry_open"":"""",""exit_date"":""20260721"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260618"",""stock_id"":""6669"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6669,20260622,20,,blocked_calendar_unverified,blocked_active_position,5da6b7e62aca8297cdf262a038108a829d26c91ac377020291b953a17c2c35d1,"{""entry_date"":""20260623"",""entry_open"":"""",""exit_date"":""20260722"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260622"",""stock_id"":""6669"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6669,20260623,20,,blocked_calendar_unverified,blocked_active_position,d46dc481c866157810adca89ddc00f5f2350b025b20e1ab7bb880013b2f84932,"{""entry_date"":""20260624"",""entry_open"":"""",""exit_date"":""20260723"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260623"",""stock_id"":""6669"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6669,20260624,20,,blocked_calendar_unverified,blocked_active_position,8897b6cbc9776922f848b2d339e665af479d850060f4e47fe2b3918c3a2a2762,"{""entry_date"":""20260625"",""entry_open"":"""",""exit_date"":""20260724"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260624"",""stock_id"":""6669"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6669,20260626,20,,blocked_calendar_unverified,blocked_active_position,cd4041c4ab29134c3884e83c0d816171641b4f0a386ed9a965ee1ebe3c86c49f,"{""entry_date"":""20260629"",""entry_open"":"""",""exit_date"":""20260728"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260626"",""stock_id"":""6669"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,4747,20260707,20,,blocked_calendar_unverified,blocked_active_position,663a177df122d83edf7c7b294120107d4339ba69ac84af873d1c96129733474a,"{""entry_date"":""20260708"",""entry_open"":"""",""exit_date"":""20260806"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260707"",""stock_id"":""4747"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,5386,20260707,20,,blocked_calendar_unverified,blocked_active_position,acc9a7bd9db5e2e863e9313c0391b2c0d04c40a51c724e4e8836b09ba3896b45,"{""entry_date"":""20260708"",""entry_open"":"""",""exit_date"":""20260806"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260707"",""stock_id"":""5386"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,6461,20260707,20,,blocked_calendar_unverified,blocked_active_position,73ffda641e288fcda53b23df3277b4cea5ffd8e9233324db111f05bc28bc5c0e,"{""entry_date"":""20260708"",""entry_open"":"""",""exit_date"":""20260806"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260707"",""stock_id"":""6461"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,4747,20260708,20,,blocked_calendar_unverified,blocked_active_position,db0ffb18c36959398ed2291e3dcbe781f3ca064c72942fd4d51112dfe7ac1b95,"{""entry_date"":""20260709"",""entry_open"":"""",""exit_date"":""20260807"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260708"",""stock_id"":""4747"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,5386,20260708,20,,blocked_calendar_unverified,blocked_active_position,7f7c3c1241060f7466391220beafd864006bd0257eae8b83414cfa91c8bffffb,"{""entry_date"":""20260709"",""entry_open"":"""",""exit_date"":""20260807"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260708"",""stock_id"":""5386"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
source_operation_no_entry,4747,20260709,20,,blocked_calendar_unverified,blocked_active_position,3fb41f254a154fed589541966b7a908b60362d49e59724c5398d40cf45370802,"{""entry_date"":""20260713"",""entry_open"":"""",""exit_date"":""20260810"",""horizon"":""20"",""primary_row_retained"":"""",""proxy_result_must_not_release_strict_lock"":"""",""reasons"":""blocked_active_position"",""record_type"":""operation_no_entry"",""signal_date"":""20260709"",""stock_id"":""4747"",""strict_entry_established"":"""",""strict_prior_position_locked"":"""",""strict_v3_status"":""blocked_calendar_unverified""}",True,False,False,False
