variant,partition,slippage_bps,signal_date,stock_id,horizon,net_return_pct,reason,disposition,primary_row_retained,exclusion_allowed_only_as_sensitivity,entry_date,exit_date,represented_in_current_proxy_trade
tdcc_both_net_positive,purged_cross_split,10,20260320,8027,20,43.313732476675283176019626577581491828689571905489,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260323,20260422,True
tdcc_both_net_positive,purged_cross_split,10,20260324,3508,20,-37.039950005973422604723001657370182222268000034683,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260325,20260424,True
tdcc_both_net_positive,purged_cross_split,10,20260324,3529,20,45.468826198129046832801876601304521781000693287527,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260325,20260424,True
tdcc_both_net_positive,purged_cross_split,10,20260324,6147,20,112.81795730776199879916432940799254305466532924063,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260325,20260424,True
tdcc_both_net_positive,purged_cross_split,10,20260324,6290,20,47.661277990593926652648607665525459078097272895038,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260325,20260424,True
tdcc_both_net_positive,purged_cross_split,10,20260325,2388,20,40.636144130884240080627638225234326312112099243994,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260326,20260427,True
tdcc_both_net_positive,purged_cross_split,10,20260325,3443,20,57.591977371246731685215279827896608021075233610624,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260326,20260427,True
tdcc_both_net_positive,purged_cross_split,10,20260327,1590,20,52.405801150849765851738556098760333499026737450643,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260330,20260429,True
tdcc_both_net_positive,purged_cross_split,10,20260327,3031,20,39.970930776226777811616191118948077379087383379654,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260330,20260429,True
tdcc_both_net_positive,purged_cross_split,10,20260327,3037,20,64.270950770647465743551759123898721878816738487069,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260330,20260429,True
tdcc_both_net_positive,purged_cross_split,10,20260327,3162,20,38.442603823621919347138816371903408922168817225338,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260330,20260429,True
tdcc_both_net_positive,purged_cross_split,10,20260327,3189,20,50.679633180029756164369721217132937941995796884419,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260330,20260429,True
tdcc_both_net_positive,purged_cross_split,10,20260327,3645,20,36.574282584436738249336673101027519463030236695982,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260330,20260429,True
tdcc_both_net_positive,purged_cross_split,10,20260327,6205,20,63.931841182259336389700620671487186703004163123493,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260330,20260429,True
tdcc_both_net_positive,purged_cross_split,10,20260327,6949,20,41.970792605914829473531051055805553373791361930990,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260330,20260429,True
tdcc_both_net_positive,purged_cross_split,10,20260327,7750,20,88.985141727483889902443463618788780433436798117129,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260330,20260429,True
tdcc_both_net_positive,purged_cross_split,10,20260327,8162,20,37.694427192495557915301706469331514148486538705962,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260330,20260429,True
tdcc_both_net_positive,purged_cross_split,10,20260330,4919,20,56.351890091047368849577625149358506248015620237128,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260331,20260430,True
tdcc_both_net_positive,purged_cross_split,10,20260330,6415,20,49.967235917729915111080578607936194172267944134185,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260331,20260430,True
tdcc_both_net_positive,purged_cross_split,10,20260330,6861,20,147.47712095416521552243927327114393909230278810471,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260331,20260430,True
tdcc_both_net_positive,validation,10,20260331,2399,20,37.801665842957003053865025555366819066047665293740,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260401,20260504,True
tdcc_both_net_positive,validation,10,20260331,3714,20,61.886127648350403920594650625376611917591230187326,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260401,20260504,True
tdcc_both_net_positive,validation,10,20260331,4807,20,57.093899060970983481406129133118173735294338434863,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260401,20260504,True
tdcc_both_net_positive,validation,10,20260331,4958,20,95.942642664368998862893008940370901630900652842331,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260401,20260504,True
tdcc_both_net_positive,validation,10,20260331,6274,20,83.551818902818728067748214039748602995975490171261,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260401,20260504,True
tdcc_both_net_positive,validation,10,20260331,6278,20,88.785368850393526382462022325322830348412023489098,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260401,20260504,True
tdcc_both_net_positive,validation,10,20260331,6806,20,-45.436974645216713498983249025236857944898792138946,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260401,20260504,True
tdcc_both_net_positive,validation,10,20260331,8271,20,59.175794731979686405241500022803571721184267191100,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260401,20260504,True
tdcc_both_net_positive,validation,10,20260331,8383,20,49.613237200924746172767742031541117843137465176060,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260401,20260504,True
tdcc_both_net_positive,validation,10,20260401,4540,20,61.782398091769002926485866237896065979282689588151,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260402,20260505,True
tdcc_both_net_positive,validation,10,20260402,1623,20,38.225670968627639986338456403229486201635504263874,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260407,20260506,True
tdcc_both_net_positive,validation,10,20260402,2472,20,36.560942357138497196110668867709641802131959377442,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260407,20260506,True
tdcc_both_net_positive,validation,10,20260402,3587,20,39.244739081827454072969878183500274166996833977502,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260407,20260506,True
tdcc_both_net_positive,validation,10,20260402,5347,20,47.085146489219369575388564119096794245234034324055,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260407,20260506,True
tdcc_both_net_positive,validation,10,20260402,6435,20,38.457442259187152135922003812029014860960046466199,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260407,20260506,True
tdcc_both_net_positive,validation,10,20260402,8028,20,34.855561262866198160989290526252080175670094518494,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260407,20260506,True
tdcc_both_net_positive,validation,10,20260407,3711,20,47.190350768521106558633851472325877068349813918148,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260408,20260507,True
tdcc_both_net_positive,validation,10,20260408,8182,20,39.469016959918048642417129067424638229124398610461,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260409,20260508,True
tdcc_both_net_positive,validation,10,20260409,2464,20,73.305151802496143578659944803256086860356889103044,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260410,20260511,True
tdcc_both_net_positive,validation,10,20260409,8121,20,38.781082641510251174743735654355376623046020600786,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260410,20260511,True
tdcc_both_net_positive,validation,10,20260410,2049,20,50.670747033249681851457379181611819524281868746791,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260413,20260512,True
tdcc_both_net_positive,validation,10,20260410,2395,20,42.211319149931627151588706373138557276161190583139,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260413,20260512,True
tdcc_both_net_positive,validation,10,20260410,3055,20,81.595539679903405022730616039684726622811565578439,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260413,20260512,True
tdcc_both_net_positive,validation,10,20260410,3209,20,50.982694749674629432930375825880166976713094147923,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260413,20260512,True
tdcc_both_net_positive,validation,10,20260410,6261,20,50.765101242559263366372378526905740506561102659330,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260413,20260512,True
tdcc_both_net_positive,validation,10,20260410,6669,20,59.796268307682657672031298618974463232973437295283,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260413,20260512,True
tdcc_both_net_positive,validation,10,20260410,8042,20,66.555333025033804515826140166094905848488951330289,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260413,20260512,True
tdcc_both_net_positive,validation,10,20260410,8227,20,74.245081603077863365630982727034077000870188346629,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260413,20260512,True
tdcc_both_net_positive,validation,10,20260415,6658,20,140.60170856180292733204833461967046608931922360287,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260416,20260515,True
tdcc_both_net_positive,validation,10,20260416,2059,20,35.464170536967589133868231998668333195357114638900,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260417,20260518,True
tdcc_both_net_positive,validation,10,20260416,3228,20,46.059520316520076991516714075636384580340187094985,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260417,20260518,True
tdcc_both_net_positive,validation,10,20260416,4571,20,44.315926410078606834593190399802341421897191289444,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260417,20260518,True
tdcc_both_net_positive,validation,10,20260416,8064,20,72.551651142485290780491858086720190830529250454770,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260417,20260518,True
tdcc_both_net_positive,validation,10,20260417,3033,20,38.337123744518207408588615368953387277275736221738,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260420,20260519,True
tdcc_both_net_positive,validation,10,20260417,3481,20,42.636626402667663352952650636272971566100163031877,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260420,20260519,True
tdcc_both_net_positive,validation,10,20260417,6182,20,52.325160915202263956637522024687637341058498067437,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260420,20260519,True
tdcc_both_net_positive,validation,10,20260417,7769,20,41.280154495303490509593657268414913527909062670086,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260420,20260519,True
tdcc_both_net_positive,validation,10,20260420,2327,20,58.260563471175159335481796220642138215730815601154,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260421,20260520,True
tdcc_both_net_positive,validation,10,20260421,2492,20,77.126006994920303522659259693717135486774824544007,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260422,20260521,True
tdcc_both_net_positive,validation,10,20260421,4561,20,39.187556882291884913149610955237936789226201813265,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260422,20260521,True
tdcc_both_net_positive,validation,10,20260421,8043,20,41.981283073769609987995937390911582335325735871634,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260422,20260521,True
tdcc_both_net_positive,validation,10,20260422,2478,20,74.968090240435032923164721244573637486350977509893,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260423,20260522,True
tdcc_both_net_positive,validation,10,20260422,3615,20,40.410054517841546325956042110521976712654996101085,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260423,20260522,True
tdcc_both_net_positive,validation,10,20260423,3219,20,35.201944863471963473863751043396913703368795906706,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260424,20260525,True
tdcc_both_net_positive,validation,10,20260423,3357,20,58.055306031968357921316815357923058519476066332261,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260424,20260525,True
tdcc_both_net_positive,validation,10,20260423,3374,20,37.254892477145806366144595963350886379136805924746,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260424,20260525,True
tdcc_both_net_positive,validation,10,20260423,4916,20,49.859311604215740821078215291461415734326836006942,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260424,20260525,True
tdcc_both_net_positive,validation,10,20260424,2301,20,36.174895461085992014948338147664494439823836121791,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260427,20260526,True
tdcc_both_net_positive,validation,10,20260424,3088,20,43.910544594319959062585906157106267429139053111664,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260427,20260526,True
tdcc_both_net_positive,validation,10,20260424,3450,20,64.072123824250834213275799537996811717952540019005,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260427,20260526,True
tdcc_both_net_positive,validation,10,20260424,3707,20,45.577094351051638907594613192013003476358460992084,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260427,20260526,True
tdcc_both_net_positive,validation,10,20260424,4722,20,49.777196912925759593231049146096231396938163768034,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260427,20260526,True
tdcc_both_net_positive,validation,10,20260424,5464,20,128.13636296752474034242418753089773001049114116655,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260427,20260526,True
tdcc_both_net_positive,validation,10,20260424,6405,20,105.47299959033872586323645065619879749853677525163,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260427,20260526,True
tdcc_both_net_positive,validation,10,20260424,6449,20,114.26045516097560033111381642179243327668171958310,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260427,20260526,True
tdcc_both_net_positive,validation,10,20260424,8255,20,41.092139080575900313098000310072916494697016388967,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260427,20260526,True
tdcc_both_net_positive,validation,10,20260427,1809,20,74.811256097922598159760203847379621900929038258344,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260428,20260527,True
tdcc_both_net_positive,validation,10,20260427,3016,20,83.843634195192048780097575270336438612821238168354,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260428,20260527,True
tdcc_both_net_positive,validation,10,20260427,4760,20,70.653582979917952581906447647766268731393428699767,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260428,20260527,True
tdcc_both_net_positive,validation,10,20260428,3577,20,97.697637432123462797079625772006456264062442584781,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260429,20260528,True
tdcc_both_net_positive,validation,10,20260428,3691,20,36.820064935582514812933384277438178711056640828634,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260429,20260528,True
tdcc_both_net_positive,validation,10,20260429,3048,20,84.590138431495892462851755162537878562891756300451,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260430,20260529,True
tdcc_both_net_positive,validation,10,20260429,6727,20,48.319588909337802878792682607960123215170487093711,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260430,20260529,True
tdcc_both_net_positive,validation,10,20260430,2344,20,81.376381940849609242606240382776609730458385135264,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260504,20260601,True
tdcc_both_net_positive,validation,10,20260430,2408,20,69.737047415889818828859395603354967986824989699033,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260504,20260601,True
tdcc_both_net_positive,validation,10,20260430,2491,20,66.010477439044671914303277845524262027803305012693,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260504,20260601,True
tdcc_both_net_positive,validation,10,20260430,6906,20,65.624895671344188090177995739041836588127241593112,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260504,20260601,True
tdcc_both_net_positive,validation,10,20260430,8926,20,49.325773799454235963229684131486409265210531636558,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260504,20260601,True
tdcc_both_net_positive,validation,10,20260504,4931,20,49.798516751637965672672098368422283314150638507548,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260505,20260602,True
tdcc_both_net_positive,validation,10,20260504,5425,20,64.041216271839550600223988887954238926547476320918,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260505,20260602,True
tdcc_both_net_positive,validation,10,20260505,2061,20,106.12373176789508516797130522571768795899409774638,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260506,20260603,True
tdcc_both_net_positive,validation,10,20260505,2356,20,79.136338886928968367358407850917441241715408955211,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260506,20260603,True
tdcc_both_net_positive,validation,10,20260506,3090,20,103.97210296680296117145118945460435581199539071200,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260507,20260604,True
tdcc_both_net_positive,validation,10,20260507,3149,20,76.992567900769293352642041467734011066049747863331,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260508,20260605,True
tdcc_both_net_positive,validation,10,20260507,3673,20,38.069241893137502088921074148678210947729311245766,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260508,20260605,True
tdcc_both_net_positive,validation,10,20260508,2316,20,42.410893976324875224977062617046329910670638925979,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260511,20260608,True
tdcc_both_net_positive,validation,10,20260508,2483,20,37.710179259824749441879057073670309974551534063669,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260511,20260608,True
tdcc_both_net_positive,validation,10,20260512,5328,20,60.356446609036668202357095684104696262371575051007,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260513,20260610,True
tdcc_both_net_positive,validation,10,20260512,6155,20,51.197524992630910920455888597402477971273016023490,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260513,20260610,True
tdcc_both_net_positive,validation,10,20260515,1563,20,41.738856295612917426832597714091585325077598587846,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260518,20260615,True
tdcc_both_net_positive,validation,10,20260515,1714,20,68.114661634538985915778073553748285652110102886177,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260518,20260615,True
tdcc_both_net_positive,validation,10,20260515,1718,20,41.749576422274409511748287860717315660695183878226,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260518,20260615,True
tdcc_both_net_positive,validation,10,20260515,3288,20,54.188890970227565579189515080869900252280360625968,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260518,20260615,True
tdcc_both_net_positive,validation,10,20260515,3532,20,68.014031071167576176240716063920827321660379835499,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260518,20260615,True
tdcc_both_net_positive,validation,10,20260515,5321,20,47.496084066795545206850334157323758997044668056260,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260518,20260615,True
tdcc_both_net_positive,validation,10,20260515,5864,20,65.528191975379105577868822657059720751497657848319,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260518,20260615,True
tdcc_both_net_positive,validation,10,20260515,6806,20,-74.400542778646685206172456413816212757525657106388,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260518,20260615,True
tdcc_both_net_positive,validation,10,20260515,8261,20,37.207428176124920810212670798325088545168054543774,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260518,20260615,True
tdcc_both_net_positive,validation,10,20260515,8358,20,63.570759392136650811203378286698030303814782201245,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260518,20260615,True
tdcc_both_net_positive,validation,10,20260518,6116,20,59.050691498841561219034040278025307431830333273926,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260519,20260616,True
tdcc_both_net_positive,validation,10,20260518,6197,20,44.870671571392975055625937572466729693308242565756,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260519,20260616,True
tdcc_both_net_positive,validation,10,20260518,8121,20,48.530509826444369720201659687891807121904233520181,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260519,20260616,True
tdcc_both_net_positive,validation,10,20260519,2059,20,42.786491320406578120857012566760957912262954751322,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260520,20260617,True
tdcc_both_net_positive,validation,10,20260519,2428,20,37.981128477543179615981686983997064225761587834587,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260520,20260617,True
tdcc_both_net_positive,validation,10,20260519,8105,20,35.238730401801369621270848010005856571316078143054,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260520,20260617,True
tdcc_both_net_positive,validation,10,20260520,1409,20,52.093431426190627562205997068055162217089255490671,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260521,20260618,True
tdcc_both_net_positive,validation,10,20260520,2882,20,47.295456703088745166573464333988491947718815499067,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260521,20260618,True
tdcc_both_net_positive,validation,10,20260520,3321,20,56.050352465267037244687539619203745396735919221959,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260521,20260618,True
tdcc_both_net_positive,validation,10,20260522,4551,20,54.829387609538951201922232534819789065291771705832,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260525,20260623,True
tdcc_both_net_positive,validation,10,20260522,8454,20,68.771524764363834668032629236882248505633635431920,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260525,20260623,True
tdcc_both_net_positive,validation,10,20260522,8476,20,43.974484943808704767949831116522051970583554401535,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260525,20260623,True
tdcc_both_net_positive,validation,10,20260527,3550,20,54.228715909780788368404975136422427992336911730736,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260528,20260626,True
tdcc_both_net_positive,validation,10,20260529,7795,20,35.373651215343674754658274921041582842994359191141,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260601,20260630,True
tdcc_both_net_positive,validation,10,20260602,2493,20,114.63987471698982795670016380503935737727584346153,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260603,20260702,True
tdcc_both_net_positive,validation,10,20260604,2484,20,89.342782931948251845485936308904018165332744249024,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260605,20260706,True
tdcc_both_net_positive,validation,10,20260605,1617,20,61.760054478623586951150865642022673945253576210156,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260608,20260707,True
tdcc_both_net_positive,validation,10,20260605,2243,20,133.40600573352812303396829358225457892343471482308,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260608,20260707,True
tdcc_both_net_positive,validation,10,20260605,2342,20,44.968830232644310987497683720981071853933254319741,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260608,20260707,True
tdcc_both_net_positive,validation,10,20260605,2634,20,34.594296059573892320764613113869082650154987927321,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260608,20260707,True
tdcc_both_net_positive,validation,10,20260605,3094,20,35.608282926425507503526689508464786651847598648926,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260608,20260707,True
tdcc_both_net_positive,validation,10,20260605,6213,20,63.848882680723777748752453915243998199316282812007,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260608,20260707,True
tdcc_both_net_positive,validation,10,20260605,6226,20,88.797612930729384511437855924841543064894951899875,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260608,20260707,True
tdcc_both_net_positive,validation,10,20260608,1303,20,80.575302920610856801784729487752679704148860600916,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260609,20260708,True
tdcc_both_net_positive,validation,10,20260609,2380,20,247.40884957297797649195731526276263164329252318494,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260610,20260709,True
tdcc_both_net_positive,validation,10,20260610,1326,20,39.289804782945739587924043109960413224428309627365,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260611,20260713,True
tdcc_both_net_positive,validation,10,20260610,2481,20,40.071340339193941927693390682161096085959038604460,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260611,20260713,True
tdcc_both_net_positive,validation,10,20260616,6505,20,55.122275226602521745404675690556771554810887223737,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260617,20260717,True
tdcc_both_net_positive,validation,10,20260622,8046,20,47.975365972619885793613232013511615079381012925712,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260623,20260722,True
tdcc_both_net_positive,validation,10,20260624,6861,20,-44.232624617114917618146628675656189348223220419188,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260625,20260724,True
tdcc_both_net_positive,validation,10,20260626,2923,20,53.095391707822886835416930850609988985345086507487,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260629,20260728,True
tdcc_both_net_positive,validation,10,20260626,8039,20,36.379825333199284153097230945396249766850283022864,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260629,20260728,True
tdcc_both_net_positive,validation,10,20260626,8438,20,-38.774196568508977124168830417805375326350974027718,ledger_Q1_Q3_plus_3IQR_descriptive_candidate,unresolved_anomaly_candidate,True,True,20260629,20260728,True
tdcc_both_net_positive,validation,10,20260629,2303,20,-39.823887933667296891270775822567625756956700007823,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260630,20260729,True
tdcc_both_net_positive,validation,10,20260706,6127,20,-42.191631750508285330461250436442812100887772807354,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260707,20260805,True
tdcc_both_net_positive,validation,10,20260708,2327,20,-41.445587235254991489242926845981836882099090419447,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260709,20260807,True
tdcc_both_net_positive,validation,10,20260708,2478,20,-37.852963008846643897465707156129074126696745234560,immutable_previous_candidate_retained,unresolved_anomaly_candidate,True,True,20260709,20260807,True
