date,stock_id,stock_name,market,open,high,low,close,volume,trading_value,source
20260821,006201,元大富櫃50,TPEx,42.8,42.98,42.33,42.6,36000,1534540,TPEX_OTC_QUOTES_NO1430_JSON
20260821,00858,永豐美國500大,TPEx,35.79,35.79,35.68,35.74,460000,16439820,TPEX_OTC_QUOTES_NO1430_JSON
20260821,00877,復華中國5G,TPEx,37.17,38.46,37.17,38.11,2140000,81250260,TPEX_OTC_QUOTES_NO1430_JSON
20260821,00886,永豐美國科技,TPEx,46.25,46.58,46.2,46.58,32000,1486550,TPEX_OTC_QUOTES_NO1430_JSON
20260821,00887,永豐中國科技50大,TPEx,16.49,16.63,16.33,16.52,3789000,62423310,TPEX_OTC_QUOTES_NO1430_JSON
20260821,00888,永豐台灣ESG,TPEx,32.06,32.29,31.8,32.18,2114000,67838330,TPEX_OTC_QUOTES_NO1430_JSON
20260821,00928,中信上櫃ESG 30,TPEx,32.0,32.0,31.35,31.7,428000,13542690,TPEX_OTC_QUOTES_NO1430_JSON
20260821,00955,中信日本商社,TPEx,15.28,15.39,15.26,15.36,3408000,52226120,TPEX_OTC_QUOTES_NO1430_JSON
20260821,009806,台新標普500,TPEx,13.58,13.58,13.55,13.57,185000,2508710,TPEX_OTC_QUOTES_NO1430_JSON
20260821,009807,台新標普科技精選,TPEx,16.67,16.73,16.67,16.72,141000,2357570,TPEX_OTC_QUOTES_NO1430_JSON
20260821,009814,富邦標普500,TPEx,11.36,11.36,11.33,11.35,621000,7046430,TPEX_OTC_QUOTES_NO1430_JSON
20260821,009815,大華美國MAG7+,TPEx,11.43,11.43,11.36,11.38,752000,8549110,TPEX_OTC_QUOTES_NO1430_JSON
20260821,009822,華南永昌未來金融,TPEx,9.6,9.68,9.6,9.67,1043000,10063180,TPEX_OTC_QUOTES_NO1430_JSON
20260821,009823,群益S&P500,TPEx,10.43,10.43,10.4,10.43,1992000,20751060,TPEX_OTC_QUOTES_NO1430_JSON
20260821,009825,聯邦美國金融創新,TPEx,10.03,10.11,10.03,10.08,689000,6945150,TPEX_OTC_QUOTES_NO1430_JSON
20260821,020025,統一亞洲半導體N,TPEx,38.3,38.4,38.16,38.37,65000,2493690,TPEX_OTC_QUOTES_NO1430_JSON
20260821,020033,統一恒生科期N,TPEx,3.76,3.76,3.72,3.75,98000,364830,TPEX_OTC_QUOTES_NO1430_JSON
20260821,020035,元大上櫃ESG高息N,TPEx,12.7,12.7,12.48,12.52,246000,3080900,TPEX_OTC_QUOTES_NO1430_JSON
20260821,020040,元大上櫃ESG龍頭N,TPEx,10.94,10.94,10.92,10.92,267000,2919110,TPEX_OTC_QUOTES_NO1430_JSON
20260821,020041,兆豐半導體氣候N,TPEx,18.13,18.26,17.86,17.86,14000,253050,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1240,茂生農經,TPEx,56.9,57.0,56.9,57.0,6000,341800,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1259,安心,TPEx,64.3,65.1,63.7,65.0,134000,8701500,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1264,德麥,TPEx,256.0,256.5,255.0,255.0,24000,6135000,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1268,漢來美食,TPEx,181.5,181.5,179.5,180.0,13000,2345000,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1294,漢田生技,TPEx,55.5,56.4,55.5,56.0,4000,223800,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1295,生合,TPEx,45.6,45.7,45.45,45.55,43000,1959900,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1336,台翰,TPEx,17.35,17.4,16.9,16.9,237000,4054450,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1565,精華,TPEx,94.8,95.0,94.5,95.0,23000,2181400,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1569,濱川,TPEx,43.1,45.05,43.1,44.85,279000,12354000,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1570,力肯,TPEx,33.05,33.5,33.0,33.45,12000,398500,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1580,新麥,TPEx,108.0,108.0,107.0,107.0,41000,4401500,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1584,精剛,TPEx,17.85,18.2,17.85,18.2,245000,4416900,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1586,和勤,TPEx,18.2,18.3,18.05,18.1,313000,5671250,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1591,駿吉-KY,TPEx,36.0,36.6,35.75,36.3,123000,4440550,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1593,祺驊,TPEx,32.4,32.4,31.8,31.9,20000,637450,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1595,川寶,TPEx,62.9,63.0,61.6,62.8,87000,5442200,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1599,宏佳騰,TPEx,23.15,23.35,23.05,23.05,21000,485700,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1742,台蠟,TPEx,17.95,18.15,17.45,17.8,99000,1744100,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1777,生泰,TPEx,74.0,74.5,73.5,74.1,32000,2360900,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1780,立弘,TPEx,24.8,25.1,24.1,25.1,108000,2670800,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1781,合世,TPEx,10.9,10.95,10.85,10.9,14000,152450,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1784,訊聯,TPEx,61.0,61.6,61.0,61.4,29000,1775100,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1785,光洋科,TPEx,104.0,104.0,100.5,101.0,2849000,289729000,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1788,杏昌,TPEx,129.5,130.0,129.5,130.0,7000,909000,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1796,金穎生技,TPEx,29.35,30.2,29.35,29.7,36000,1071200,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1799,易威,TPEx,30.05,30.3,29.95,30.2,57000,1716000,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1813,寶利徠,TPEx,11.45,11.5,11.4,11.5,12000,137700,TPEX_OTC_QUOTES_NO1430_JSON
20260821,1815,富喬,TPEx,107.0,112.5,105.0,112.0,119804000,13155818500,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2035,唐榮公司,TPEx,27.25,27.75,27.25,27.5,15000,412100,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2061,風青,TPEx,49.35,52.4,49.05,50.1,1691000,85850000,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2063,世鎧精密,TPEx,24.3,24.35,24.1,24.35,27000,652300,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2064,晉椿,TPEx,12.5,12.5,12.5,12.5,1000,12500,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2065,世豐,TPEx,36.25,36.35,35.9,36.1,27000,974000,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2066,世德,TPEx,55.9,55.9,53.8,54.3,109000,5946100,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2067,嘉鋼,TPEx,5.48,5.49,5.27,5.46,86000,460890,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2070,精湛,TPEx,70.5,70.5,67.8,68.8,360000,24796500,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2073,雄順,TPEx,25.05,26.3,25.05,26.3,4000,102750,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2221,大甲,TPEx,54.5,57.9,54.3,57.6,480000,26941300,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2230,泰茂,TPEx,24.05,24.05,23.0,23.0,103000,2419600,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2235,謚源,TPEx,27.05,27.05,27.05,27.05,2000,54100,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2596,綠意,TPEx,33.8,33.9,33.6,33.75,64000,2160000,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2640,大車隊,TPEx,155.0,155.5,155.0,155.5,21000,3256000,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2641,正德,TPEx,18.35,19.1,18.3,18.95,13882000,261269600,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2643,捷迅,TPEx,62.0,64.5,61.8,63.0,40000,2529500,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2718,全心投控,TPEx,50.0,50.1,49.7,49.75,34000,1695050,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2719,燦星旅,TPEx,20.9,20.9,20.35,20.75,57000,1177550,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2724,藝舍-KY,TPEx,10.75,10.75,10.7,10.7,159000,1706350,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2726,雅茗-KY,TPEx,8.41,8.51,8.33,8.45,62000,519460,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2729,瓦城,TPEx,160.0,161.5,160.0,161.0,26000,4177500,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2732,六角,TPEx,64.0,64.5,64.0,64.5,10000,642700,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2734,易飛網,TPEx,15.0,15.1,14.9,14.95,64000,962050,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2736,富野,TPEx,11.6,12.4,11.6,11.9,406000,4874200,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2740,華軒,TPEx,29.95,30.6,29.95,30.6,2000,60550,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2743,山富,TPEx,57.9,59.0,57.9,58.7,104000,6086500,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2745,五福,TPEx,89.5,90.3,88.8,89.7,184000,16492200,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2751,王座,TPEx,54.0,54.3,54.0,54.3,2000,108300,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2752,豆府,TPEx,179.0,179.0,178.5,179.0,4000,715500,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2754,亞洲藏壽司,TPEx,68.7,71.2,68.5,70.2,28000,1939800,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2755,揚秦,TPEx,101.5,102.5,101.0,102.5,23000,2344000,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2756,聯發國際,TPEx,61.4,62.7,60.9,62.0,16000,985700,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2916,滿心,TPEx,40.25,40.3,40.25,40.25,4000,161100,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2924,宏太-KY,TPEx,17.35,17.35,17.35,17.35,1000,17350,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2926,誠品生活,TPEx,30.3,30.6,30.0,30.0,10000,302300,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2937,集雅社,TPEx,47.55,48.25,47.55,48.25,5000,238650,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2941,米斯特,TPEx,29.8,29.8,29.8,29.8,1000,29800,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2947,振宇五金,TPEx,62.5,62.5,62.2,62.3,13000,811100,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2948,寶陞,TPEx,37.0,38.0,37.0,38.0,6000,223550,TPEX_OTC_QUOTES_NO1430_JSON
20260821,2949,欣新網,TPEx,59.1,60.0,59.1,59.2,3000,178300,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3066,李洲,TPEx,23.6,23.7,23.25,23.7,340000,7979500,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3067,全域,TPEx,17.3,17.3,17.3,17.3,9000,155700,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3071,協禧,TPEx,24.4,24.65,24.1,24.65,87000,2110150,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3073,天方能源,TPEx,22.9,22.95,22.6,22.8,21000,478450,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3078,僑威,TPEx,53.9,54.5,53.5,54.5,704000,38046300,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3081,聯亞,TPEx,2845.0,2920.0,2760.0,2920.0,4752000,13555310000,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3083,網龍,TPEx,23.5,23.5,23.3,23.4,25000,584550,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3085,新零售,TPEx,11.25,12.0,11.0,12.0,11000,123350,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3086,華義*,TPEx,27.0,27.0,26.4,26.7,57000,1515200,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3088,艾訊,TPEx,125.0,125.0,123.0,124.0,424000,52610000,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3093,港建*,TPEx,47.15,47.2,45.5,45.9,268000,12360250,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3095,及成,TPEx,36.6,36.6,36.55,36.55,3000,109750,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3105,穩懋,TPEx,377.0,385.5,365.5,373.0,21808000,8187147000,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3114,好德,TPEx,32.05,32.95,31.95,32.75,133000,4337100,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3115,富榮綱,TPEx,9.29,9.29,8.66,9.09,8000,72120,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3118,進階,TPEx,31.5,31.5,31.5,31.5,1000,31500,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3122,笙泉,TPEx,25.3,25.5,25.25,25.5,30000,761250,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3128,昇銳,TPEx,22.2,22.4,22.1,22.25,53000,1176500,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3131,弘塑,TPEx,2300.0,2350.0,2275.0,2310.0,206000,475830000,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3141,晶宏,TPEx,71.0,71.5,70.0,70.5,243000,17106800,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3147,大綜,TPEx,220.0,224.5,217.0,217.0,451000,98861500,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3152,璟德,TPEx,235.0,256.5,234.0,256.5,751000,187570500,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3158,嘉實,TPEx,83.8,83.8,82.8,82.8,7000,581800,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3162,精確,TPEx,62.1,62.2,61.0,61.4,272000,16688000,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3163,波若威,TPEx,734.0,783.0,725.0,783.0,2676000,2028217000,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3169,亞信,TPEx,99.2,101.5,99.2,101.5,66000,6618600,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3171,炎洲流通,TPEx,63.3,63.9,62.9,63.0,45000,2839900,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3176,基亞,TPEx,36.0,37.75,35.75,37.2,1835000,67902300,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3178,公準,TPEx,58.9,61.3,58.0,61.2,96000,5806500,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3188,鑫龍騰,TPEx,24.2,24.25,24.0,24.15,152000,3665900,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3191,雲嘉南,TPEx,17.45,17.9,17.45,17.9,24000,422850,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3205,佰研,TPEx,48.55,49.2,48.2,48.2,37000,1792550,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3206,志豐,TPEx,35.0,35.0,34.2,34.2,2000,69200,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3207,耀勝,TPEx,41.95,42.0,41.25,41.45,101000,4207600,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3211,順達,TPEx,358.0,359.0,348.0,350.5,5056000,1776171500,TPEX_OTC_QUOTES_NO1430_JSON
20260821,3213,茂訊,TPEx,131.5,131.5,127.5,128.0,322000,41474000,TPEX_OTC_QUOTES_NO1430_JSON
