as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,71.54,,70.97,,69.31,,68.29,,0,False,False,False,,
20260508,71.54,0.0,70.97,0.0,69.31,0.0,68.29,0.0,0,False,False,False,,
20260515,71.54,0.0,70.97,0.0,69.31,0.0,68.29,0.0,0,False,False,False,,
20260522,72.64,1.0999999999999943,70.96,-0.010000000000005116,69.31,0.0,68.29,0.0,1,False,False,False,,
