# TDCC_WINDOW

columns=as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders

TDCC_WINDOW_ROW_001=20260306,72.46,-0.3300000000000125,70.56,-0.3299999999999983,67.65,-0.3299999999999983,64.2,-0.3299999999999983,0,False,False,False,,

TDCC_WINDOW_ROW_002=20260313,72.47,0.010000000000005116,70.57,0.009999999999990905,67.66,0.009999999999990905,64.21,0.009999999999990905,1,True,True,True,,

TDCC_WINDOW_ROW_003=20260320,72.41,-0.060000000000002274,70.51,-0.05999999999998806,67.61,-0.04999999999999716,64.17,-0.03999999999999204,0,False,False,False,,

TDCC_WINDOW_ROW_004=20260327,72.47,0.060000000000002274,70.55,0.03999999999999204,67.65,0.04000000000000625,64.21,0.03999999999999204,1,True,True,True,,

TDCC_WINDOW_ROW_005=20260402,72.53,0.060000000000002274,70.61,0.060000000000002274,67.73,0.0799999999999983,64.29,0.0800000000000125,2,True,True,True,,

TDCC_WINDOW_ROW_006=20260410,72.54,0.010000000000005116,70.62,0.010000000000005116,67.74,0.009999999999990905,64.3,0.009999999999990905,3,True,True,True,,

TDCC_WINDOW_ROW_007=20260417,72.62,0.0799999999999983,70.65,0.030000000000001137,67.77,0.030000000000001137,64.33,0.030000000000001137,4,True,True,True,,

TDCC_WINDOW_ROW_008=20260424,72.62,0.0,70.65,0.0,67.77,0.0,64.33,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_009=20260430,72.64,0.01999999999999602,70.67,0.01999999999999602,67.78,0.010000000000005116,64.34,0.010000000000005116,1,True,True,True,,

TDCC_WINDOW_ROW_010=20260508,72.64,0.0,70.67,0.0,67.78,0.0,64.34,0.0,0,False,False,False,,

TDCC_WINDOW_ROW_011=20260515,72.63,-0.010000000000005116,70.66,-0.010000000000005116,67.79,0.010000000000005116,64.35,0.009999999999990905,1,False,True,False,,

TDCC_WINDOW_ROW_012=20260522,72.64,0.010000000000005116,70.67,0.010000000000005116,67.8,0.009999999999990905,64.36,0.010000000000005116,2,True,True,True,,
