as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,61.16,,57.62,,52.83,,52.83,,0,False,False,False,,
20260508,61.15,-0.00999999999999801,57.61,-0.00999999999999801,52.82,-0.00999999999999801,52.82,-0.00999999999999801,0,False,False,False,,
20260515,61.15,0.0,57.61,0.0,52.82,0.0,52.82,0.0,0,False,False,False,,
20260522,61.44,0.28999999999999915,57.9,0.28999999999999915,53.11,0.28999999999999915,53.11,0.28999999999999915,1,True,True,True,,
20260529,61.44,0.0,57.9,0.0,53.11,0.0,53.11,0.0,0,False,False,False,,
