as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,43.99,,40.57,,35.59,,33.75,,0,False,False,False,,
20260508,44.14,0.14999999999999858,42.02,1.4500000000000028,37.31,1.7199999999999989,31.39,-2.3599999999999994,1,False,True,False,,
20260515,42.7,-1.4399999999999977,39.42,-2.6000000000000014,33.23,-4.080000000000005,31.39,0.0,0,False,False,False,,
20260522,43.82,1.1199999999999974,39.68,0.259999999999998,33.23,0.0,31.39,0.0,1,False,False,False,,
