as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,69.71,,63.73,,61.27,,59.74,,0,False,False,False,,
20260508,69.71,0.0,63.73,0.0,61.27,0.0,59.74,0.0,0,False,False,False,,
20260515,69.71,0.0,63.73,0.0,61.27,0.0,59.74,0.0,0,False,False,False,,
20260522,69.69,-0.01999999999999602,63.71,-0.01999999999999602,61.28,0.00999999999999801,59.74,0.0,1,False,True,False,,
20260529,69.41,-0.28000000000000114,63.45,-0.259999999999998,61.3,0.01999999999999602,59.74,0.0,2,False,True,False,,
