as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260306,80.98,0.04000000000000625,78.43,-0.1699999999999875,77.8,0.2599999999999909,76.69,0.0,3,False,True,False,,
20260313,80.92,-0.060000000000002274,78.62,0.18999999999999773,77.55,-0.25,76.69,0.0,4,False,False,False,,
20260320,81.02,0.09999999999999432,78.78,0.1599999999999966,77.55,0.0,76.69,0.0,5,False,False,False,,
20260327,81.04,0.020000000000010232,78.8,0.01999999999999602,77.55,0.0,76.69,0.0,6,False,False,False,,
20260402,81.12,0.0799999999999983,78.7,-0.09999999999999432,77.84,0.29000000000000625,76.69,0.0,7,False,True,False,,
20260410,81.15,0.030000000000001137,78.63,-0.07000000000000739,77.83,-0.010000000000005116,76.69,0.0,8,False,False,False,,
20260417,81.01,-0.14000000000000057,78.25,-0.37999999999999545,77.83,0.0,76.69,0.0,0,False,False,False,,
20260424,81.08,0.06999999999999318,78.22,-0.030000000000001137,77.56,-0.269999999999996,76.69,0.0,1,False,False,False,,
20260430,81.09,0.010000000000005116,78.22,0.0,77.82,0.2599999999999909,76.69,0.0,2,False,True,False,,
20260508,81.23,0.14000000000000057,78.24,0.01999999999999602,77.83,0.010000000000005116,76.69,0.0,3,False,True,False,,
20260515,81.03,-0.20000000000000284,78.35,0.10999999999999943,77.95,0.12000000000000455,76.82,0.12999999999999545,4,False,True,False,,
20260522,81.12,0.09000000000000341,78.3,-0.04999999999999716,78.11,0.1599999999999966,76.98,0.1600000000000108,5,False,True,False,,
