as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,76.69,,73.76,,71.42,,69.32,,0,False,False,False,,
20260508,75.39,-1.2999999999999972,72.53,-1.230000000000004,70.06,-1.3599999999999994,67.71,-1.6099999999999994,0,False,False,False,,
20260515,75.88,0.4899999999999949,73.09,0.5600000000000023,70.55,0.4899999999999949,68.48,0.7700000000000102,1,True,True,True,,
20260522,75.9,0.020000000000010232,72.96,-0.13000000000000966,70.29,-0.2599999999999909,68.29,-0.18999999999999773,2,False,False,False,,
20260529,75.04,-0.8599999999999994,72.21,-0.75,69.69,-0.6000000000000085,67.45,-0.8400000000000034,0,False,False,False,,
