as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,42.17,,35.8,,31.93,,27.29,,0,False,False,False,,
20260508,42.14,-0.030000000000001137,35.8,0.0,31.93,0.0,27.29,0.0,0,False,False,False,,
20260515,42.02,-0.11999999999999744,35.8,0.0,31.93,0.0,27.29,0.0,0,False,False,False,,
20260522,42.0,-0.020000000000003126,35.8,0.0,31.93,0.0,27.29,0.0,0,False,False,False,,
