as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,80.84,,78.47,,77.37,,74.53,,0,False,False,False,,
20260508,80.87,0.030000000000001137,78.49,0.01999999999999602,77.66,0.28999999999999204,74.52,-0.010000000000005116,1,False,True,False,,
20260515,80.74,-0.13000000000000966,78.54,0.05000000000001137,77.71,0.04999999999999716,74.56,0.04000000000000625,2,False,True,False,,
20260522,80.75,0.010000000000005116,78.55,0.009999999999990905,77.72,0.010000000000005116,74.56,0.0,3,False,True,False,,
