as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260306,70.64,0.09000000000000341,68.96,0.1599999999999966,67.06,0.1599999999999966,65.8,0.06999999999999318,3,True,True,True,,
20260313,70.53,-0.10999999999999943,68.95,-0.009999999999990905,67.14,0.0799999999999983,65.77,-0.030000000000001137,4,False,True,False,,
20260320,70.57,0.03999999999999204,68.95,0.0,67.05,-0.09000000000000341,65.77,0.0,5,False,False,False,,
20260327,70.12,-0.44999999999998863,68.45,-0.5,66.63,-0.4200000000000017,65.44,-0.3299999999999983,0,False,False,False,,
20260402,70.07,-0.05000000000001137,68.33,-0.12000000000000455,66.58,-0.04999999999999716,65.5,0.060000000000002274,1,False,True,False,,
20260410,70.09,0.020000000000010232,68.29,-0.03999999999999204,66.54,-0.03999999999999204,65.35,-0.15000000000000568,2,False,False,False,,
20260417,70.18,0.09000000000000341,68.5,0.20999999999999375,66.75,0.20999999999999375,65.47,0.12000000000000455,3,True,True,True,,
20260424,70.14,-0.04000000000000625,68.46,-0.04000000000000625,66.64,-0.10999999999999943,65.36,-0.10999999999999943,0,False,False,False,,
20260430,69.98,-0.1599999999999966,68.35,-0.10999999999999943,66.51,-0.12999999999999545,65.23,-0.12999999999999545,0,False,False,False,,
20260508,70.06,0.0799999999999983,68.28,-0.06999999999999318,66.53,0.01999999999999602,65.04,-0.18999999999999773,1,False,True,False,,
20260515,70.31,0.25,68.42,0.14000000000000057,66.84,0.3100000000000023,65.45,0.4099999999999966,2,True,True,True,,
20260522,71.23,0.9200000000000017,69.49,1.0699999999999932,67.98,1.1400000000000006,66.69,1.2399999999999949,3,True,True,True,,
