as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,61.0,,58.98,,57.62,,56.65,,0,False,False,False,,
20260508,62.27,1.2700000000000031,60.3,1.3200000000000003,58.93,1.3100000000000023,57.91,1.259999999999998,1,True,True,True,,
20260515,60.85,-1.4200000000000017,58.87,-1.4299999999999997,57.61,-1.3200000000000003,56.52,-1.3899999999999935,0,False,False,False,,
20260522,61.11,0.259999999999998,59.1,0.23000000000000398,57.73,0.11999999999999744,56.7,0.17999999999999972,1,True,True,True,,
