as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,53.45,,43.76,,39.27,,33.6,,0,False,False,False,,
20260508,53.55,0.09999999999999432,45.05,1.2899999999999991,39.27,0.0,33.6,0.0,1,False,False,False,,
20260515,53.62,0.07000000000000028,45.08,0.030000000000001137,39.27,0.0,33.6,0.0,2,False,False,False,,
20260522,53.21,-0.4099999999999966,46.8,1.7199999999999989,41.06,1.7899999999999991,33.6,0.0,3,False,True,False,,
