as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,50.32,,46.98,,43.72,,43.72,,0,False,False,False,,
20260508,50.39,0.07000000000000028,47.05,0.07000000000000028,43.79,0.07000000000000028,43.79,0.07000000000000028,1,True,True,True,,
20260515,50.53,0.14000000000000057,47.16,0.10999999999999943,43.9,0.10999999999999943,43.9,0.10999999999999943,2,True,True,True,,
20260522,51.89,1.3599999999999994,47.02,-0.13999999999999346,43.76,-0.14000000000000057,42.13,-1.769999999999996,3,False,False,False,,
20260529,51.89,0.0,47.02,0.0,43.76,0.0,42.13,0.0,0,False,False,False,,
