as_of_date,over_400_ratio,over_400_change_1w,over_600_ratio,over_600_change_1w,over_800_ratio,over_800_change_1w,over_1000_ratio,over_1000_change_1w,tdcc_consecutive_up_weeks,all_thresholds_up,high_thresholds_up,four_thresholds_sync_up,retail_ratio,total_shareholders
20260430,64.76,,61.62,,59.51,,57.38,,0,False,False,False,,
20260508,64.83,0.06999999999999318,61.8,0.17999999999999972,59.69,0.17999999999999972,56.97,-0.4100000000000037,1,False,True,False,,
20260515,65.33,0.5,62.01,0.21000000000000085,59.9,0.21000000000000085,57.14,0.1700000000000017,2,True,True,True,,
20260522,65.2,-0.12999999999999545,62.09,0.0800000000000054,59.98,0.0799999999999983,57.81,0.6700000000000017,3,False,True,False,,
